#    L    TT             EE             BB             TE          
  1930   0.237399E+03   0.112264E+02   0.559028E-01  -0.129040E+02
  1931   0.237069E+03   0.112158E+02   0.558436E-01  -0.130446E+02
  1932   0.236748E+03   0.112044E+02   0.557847E-01  -0.131843E+02
  1933   0.236440E+03   0.111920E+02   0.557260E-01  -0.133232E+02
  1934   0.236141E+03   0.111786E+02   0.556675E-01  -0.134610E+02
  1935   0.235853E+03   0.111643E+02   0.556093E-01  -0.135977E+02
  1936   0.235575E+03   0.111490E+02   0.555513E-01  -0.137334E+02
  1937   0.235308E+03   0.111329E+02   0.554935E-01  -0.138679E+02
  1938   0.235050E+03   0.111158E+02   0.554359E-01  -0.140011E+02
  1939   0.234802E+03   0.110978E+02   0.553786E-01  -0.141331E+02
  1940   0.234563E+03   0.110789E+02   0.553216E-01  -0.142637E+02
  1941   0.234335E+03   0.110591E+02   0.552648E-01  -0.143930E+02
  1942   0.234115E+03   0.110385E+02   0.552082E-01  -0.145208E+02
  1943   0.233906E+03   0.110169E+02   0.551518E-01  -0.146471E+02
  1944   0.233705E+03   0.109945E+02   0.550957E-01  -0.147718E+02
  1945   0.233512E+03   0.109712E+02   0.550398E-01  -0.148950E+02
  1946   0.233329E+03   0.109469E+02   0.549842E-01  -0.150164E+02
  1947   0.233155E+03   0.109219E+02   0.549287E-01  -0.151362E+02
  1948   0.232989E+03   0.108959E+02   0.548736E-01  -0.152541E+02
  1949   0.232831E+03   0.108692E+02   0.548186E-01  -0.153702E+02
  1950   0.232681E+03   0.108415E+02   0.547639E-01  -0.154845E+02
  1951   0.232539E+03   0.108130E+02   0.547094E-01  -0.155968E+02
  1952   0.232405E+03   0.107836E+02   0.546552E-01  -0.157072E+02
  1953   0.232279E+03   0.107535E+02   0.546012E-01  -0.158155E+02
  1954   0.232160E+03   0.107226E+02   0.545474E-01  -0.159219E+02
  1955   0.232048E+03   0.106909E+02   0.544939E-01  -0.160260E+02
  1956   0.231944E+03   0.106583E+02   0.544406E-01  -0.161282E+02
  1957   0.231846E+03   0.106251E+02   0.543875E-01  -0.162282E+02
  1958   0.231756E+03   0.105911E+02   0.543346E-01  -0.163259E+02
  1959   0.231671E+03   0.105564E+02   0.542820E-01  -0.164215E+02
  1960   0.231594E+03   0.105209E+02   0.542296E-01  -0.165148E+02
  1961   0.231523E+03   0.104847E+02   0.541774E-01  -0.166058E+02
  1962   0.231457E+03   0.104479E+02   0.541254E-01  -0.166944E+02
  1963   0.231398E+03   0.104103E+02   0.540737E-01  -0.167807E+02
  1964   0.231344E+03   0.103721E+02   0.540221E-01  -0.168645E+02
  1965   0.231295E+03   0.103331E+02   0.539708E-01  -0.169460E+02
  1966   0.231252E+03   0.102936E+02   0.539197E-01  -0.170249E+02
  1967   0.231214E+03   0.102533E+02   0.538688E-01  -0.171014E+02
  1968   0.231180E+03   0.102125E+02   0.538181E-01  -0.171754E+02
  1969   0.231152E+03   0.101710E+02   0.537677E-01  -0.172468E+02
  1970   0.231128E+03   0.101290E+02   0.537174E-01  -0.173157E+02
  1971   0.231108E+03   0.100864E+02   0.536673E-01  -0.173820E+02
  1972   0.231093E+03   0.100432E+02   0.536175E-01  -0.174457E+02
  1973   0.231081E+03   0.999949E+01   0.535678E-01  -0.175067E+02
  1974   0.231074E+03   0.995522E+01   0.535183E-01  -0.175651E+02
  1975   0.231070E+03   0.991041E+01   0.534691E-01  -0.176208E+02
  1976   0.231069E+03   0.986515E+01   0.534200E-01  -0.176738E+02
  1977   0.231071E+03   0.981934E+01   0.533711E-01  -0.177241E+02
  1978   0.231076E+03   0.977299E+01   0.533223E-01  -0.177716E+02
  1979   0.231083E+03   0.972630E+01   0.532738E-01  -0.178164E+02
  1980   0.231094E+03   0.967904E+01   0.532254E-01  -0.178584E+02
  1981   0.231106E+03   0.963143E+01   0.531772E-01  -0.178976E+02
  1982   0.231121E+03   0.958340E+01   0.531292E-01  -0.179341E+02
  1983   0.231138E+03   0.953492E+01   0.530813E-01  -0.179678E+02
  1984   0.231156E+03   0.948614E+01   0.530336E-01  -0.179988E+02
  1985   0.231176E+03   0.943699E+01   0.529861E-01  -0.180269E+02
  1986   0.231198E+03   0.938744E+01   0.529387E-01  -0.180522E+02
  1987   0.231221E+03   0.933765E+01   0.528914E-01  -0.180747E+02
  1988   0.231245E+03   0.928752E+01   0.528443E-01  -0.180944E+02
  1989   0.231269E+03   0.923713E+01   0.527974E-01  -0.181113E+02
  1990   0.231294E+03   0.918639E+01   0.527506E-01  -0.181254E+02
  1991   0.231321E+03   0.913545E+01   0.527039E-01  -0.181366E+02
  1992   0.231347E+03   0.908421E+01   0.526574E-01  -0.181450E+02
  1993   0.231372E+03   0.903276E+01   0.526110E-01  -0.181506E+02
  1994   0.231399E+03   0.898114E+01   0.525647E-01  -0.181533E+02
  1995   0.231424E+03   0.892928E+01   0.525185E-01  -0.181532E+02
  1996   0.231449E+03   0.887718E+01   0.524725E-01  -0.181503E+02
  1997   0.231474E+03   0.882497E+01   0.524266E-01  -0.181446E+02
  1998   0.231496E+03   0.877264E+01   0.523808E-01  -0.181360E+02
  1999   0.231519E+03   0.872011E+01   0.523351E-01  -0.181247E+02
  2000   0.231540E+03   0.866744E+01   0.522895E-01  -0.181105E+02
  2001   0.231559E+03   0.861471E+01   0.522440E-01  -0.180936E+02
  2002   0.231577E+03   0.856190E+01   0.521986E-01  -0.180739E+02
  2003   0.231593E+03   0.850901E+01   0.521533E-01  -0.180514E+02
  2004   0.231607E+03   0.845602E+01   0.521081E-01  -0.180261E+02
  2005   0.231619E+03   0.840307E+01   0.520630E-01  -0.179982E+02
  2006   0.231629E+03   0.835002E+01   0.520180E-01  -0.179675E+02
  2007   0.231636E+03   0.829700E+01   0.519730E-01  -0.179341E+02
  2008   0.231641E+03   0.824399E+01   0.519282E-01  -0.178980E+02
  2009   0.231643E+03   0.819100E+01   0.518834E-01  -0.178593E+02
  2010   0.231642E+03   0.813809E+01   0.518386E-01  -0.178179E+02
  2011   0.231637E+03   0.808517E+01   0.517940E-01  -0.177738E+02
  2012   0.231630E+03   0.803231E+01   0.517494E-01  -0.177271E+02
  2013   0.231618E+03   0.797951E+01   0.517049E-01  -0.176777E+02
  2014   0.231603E+03   0.792682E+01   0.516604E-01  -0.176258E+02
  2015   0.231584E+03   0.787425E+01   0.516160E-01  -0.175714E+02
  2016   0.231561E+03   0.782185E+01   0.515716E-01  -0.175144E+02
  2017   0.231535E+03   0.776954E+01   0.515273E-01  -0.174550E+02
  2018   0.231504E+03   0.771740E+01   0.514831E-01  -0.173931E+02
  2019   0.231469E+03   0.766548E+01   0.514389E-01  -0.173289E+02
  2020   0.231429E+03   0.761370E+01   0.513947E-01  -0.172623E+02
  2021   0.231386E+03   0.756221E+01   0.513506E-01  -0.171933E+02
  2022   0.231338E+03   0.751088E+01   0.513065E-01  -0.171220E+02
  2023   0.231284E+03   0.745982E+01   0.512624E-01  -0.170484E+02
  2024   0.231227E+03   0.740901E+01   0.512184E-01  -0.169726E+02
  2025   0.231164E+03   0.735847E+01   0.511744E-01  -0.168945E+02
  2026   0.231096E+03   0.730820E+01   0.511304E-01  -0.168143E+02
  2027   0.231022E+03   0.725823E+01   0.510864E-01  -0.167319E+02
  2028   0.230943E+03   0.720856E+01   0.510425E-01  -0.166473E+02
  2029   0.230859E+03   0.715920E+01   0.509985E-01  -0.165606E+02
  2030   0.230769E+03   0.711017E+01   0.509546E-01  -0.164719E+02
  2031   0.230674E+03   0.706150E+01   0.509107E-01  -0.163812E+02
  2032   0.230572E+03   0.701317E+01   0.508668E-01  -0.162885E+02
  2033   0.230464E+03   0.696522E+01   0.508229E-01  -0.161939E+02
  2034   0.230351E+03   0.691765E+01   0.507790E-01  -0.160973E+02
  2035   0.230232E+03   0.687049E+01   0.507351E-01  -0.159989E+02
  2036   0.230106E+03   0.682373E+01   0.506912E-01  -0.158987E+02
  2037   0.229974E+03   0.677738E+01   0.506473E-01  -0.157966E+02
  2038   0.229836E+03   0.673146E+01   0.506034E-01  -0.156928E+02
  2039   0.229691E+03   0.668598E+01   0.505594E-01  -0.155873E+02
  2040   0.229539E+03   0.664094E+01   0.505155E-01  -0.154801E+02
  2041   0.229380E+03   0.659636E+01   0.504715E-01  -0.153713E+02
  2042   0.229215E+03   0.655225E+01   0.504275E-01  -0.152609E+02
  2043   0.229042E+03   0.650861E+01   0.503834E-01  -0.151489E+02
  2044   0.228863E+03   0.646547E+01   0.503394E-01  -0.150354E+02
  2045   0.228678E+03   0.642284E+01   0.502953E-01  -0.149204E+02
  2046   0.228485E+03   0.638071E+01   0.502511E-01  -0.148040E+02
  2047   0.228284E+03   0.633910E+01   0.502070E-01  -0.146863E+02
  2048   0.228077E+03   0.629803E+01   0.501628E-01  -0.145673E+02
  2049   0.227863E+03   0.625750E+01   0.501185E-01  -0.144471E+02
  2050   0.227643E+03   0.621753E+01   0.500742E-01  -0.143256E+02
  2051   0.227414E+03   0.617811E+01   0.500298E-01  -0.142029E+02
  2052   0.227179E+03   0.613925E+01   0.499854E-01  -0.140791E+02
  2053   0.226935E+03   0.610096E+01   0.499410E-01  -0.139541E+02
  2054   0.226685E+03   0.606325E+01   0.498964E-01  -0.138281E+02
  2055   0.226427E+03   0.602612E+01   0.498519E-01  -0.137011E+02
  2056   0.226162E+03   0.598957E+01   0.498072E-01  -0.135731E+02
  2057   0.225888E+03   0.595363E+01   0.497625E-01  -0.134442E+02
  2058   0.225608E+03   0.591829E+01   0.497177E-01  -0.133144E+02
  2059   0.225320E+03   0.588356E+01   0.496728E-01  -0.131839E+02
  2060   0.225025E+03   0.584944E+01   0.496279E-01  -0.130524E+02
  2061   0.224722E+03   0.581594E+01   0.495829E-01  -0.129204E+02
  2062   0.224412E+03   0.578307E+01   0.495378E-01  -0.127875E+02
  2063   0.224094E+03   0.575082E+01   0.494926E-01  -0.126541E+02
  2064   0.223768E+03   0.571922E+01   0.494474E-01  -0.125201E+02
  2065   0.223436E+03   0.568826E+01   0.494020E-01  -0.123855E+02
  2066   0.223096E+03   0.565793E+01   0.493566E-01  -0.122505E+02
  2067   0.222749E+03   0.562826E+01   0.493111E-01  -0.121150E+02
  2068   0.222394E+03   0.559924E+01   0.492655E-01  -0.119792E+02
  2069   0.222032E+03   0.557087E+01   0.492198E-01  -0.118429E+02
  2070   0.221663E+03   0.554316E+01   0.491740E-01  -0.117064E+02
  2071   0.221287E+03   0.551611E+01   0.491281E-01  -0.115696E+02
  2072   0.220902E+03   0.548972E+01   0.490822E-01  -0.114326E+02
  2073   0.220511E+03   0.546399E+01   0.490361E-01  -0.112955E+02
  2074   0.220112E+03   0.543893E+01   0.489899E-01  -0.111582E+02
  2075   0.219707E+03   0.541453E+01   0.489437E-01  -0.110208E+02
  2076   0.219293E+03   0.539080E+01   0.488973E-01  -0.108833E+02
  2077   0.218873E+03   0.536775E+01   0.488508E-01  -0.107459E+02
  2078   0.218445E+03   0.534536E+01   0.488042E-01  -0.106086E+02
  2079   0.218011E+03   0.532365E+01   0.487576E-01  -0.104714E+02
  2080   0.217570E+03   0.530260E+01   0.487108E-01  -0.103343E+02
  2081   0.217122E+03   0.528224E+01   0.486639E-01  -0.101974E+02
  2082   0.216667E+03   0.526255E+01   0.486169E-01  -0.100608E+02
  2083   0.216205E+03   0.524353E+01   0.485699E-01  -0.992450E+01
  2084   0.215737E+03   0.522519E+01   0.485227E-01  -0.978852E+01
  2085   0.215263E+03   0.520752E+01   0.484754E-01  -0.965298E+01
  2086   0.214781E+03   0.519052E+01   0.484280E-01  -0.951784E+01
  2087   0.214294E+03   0.517419E+01   0.483805E-01  -0.938316E+01
  2088   0.213800E+03   0.515853E+01   0.483329E-01  -0.924898E+01
  2089   0.213300E+03   0.514353E+01   0.482852E-01  -0.911536E+01
  2090   0.212793E+03   0.512920E+01   0.482374E-01  -0.898234E+01
  2091   0.212280E+03   0.511553E+01   0.481895E-01  -0.884990E+01
  2092   0.211760E+03   0.510252E+01   0.481414E-01  -0.871817E+01
  2093   0.211235E+03   0.509017E+01   0.480933E-01  -0.858719E+01
  2094   0.210704E+03   0.507846E+01   0.480451E-01  -0.845687E+01
  2095   0.210167E+03   0.506741E+01   0.479968E-01  -0.832740E+01
  2096   0.209624E+03   0.505700E+01   0.479484E-01  -0.819877E+01
  2097   0.209075E+03   0.504723E+01   0.478998E-01  -0.807098E+01
  2098   0.208521E+03   0.503811E+01   0.478512E-01  -0.794412E+01
  2099   0.207961E+03   0.502961E+01   0.478025E-01  -0.781819E+01
  2100   0.207395E+03   0.502174E+01   0.477537E-01  -0.769324E+01
  2101   0.206824E+03   0.501450E+01   0.477048E-01  -0.756930E+01
  2102   0.206248E+03   0.500787E+01   0.476558E-01  -0.744641E+01
  2103   0.205665E+03   0.500185E+01   0.476067E-01  -0.732460E+01
  2104   0.205078E+03   0.499645E+01   0.475574E-01  -0.720391E+01
  2105   0.204485E+03   0.499165E+01   0.475081E-01  -0.708438E+01
  2106   0.203887E+03   0.498744E+01   0.474587E-01  -0.696601E+01
  2107   0.203285E+03   0.498382E+01   0.474093E-01  -0.684887E+01
  2108   0.202677E+03   0.498079E+01   0.473597E-01  -0.673297E+01
  2109   0.202065E+03   0.497833E+01   0.473100E-01  -0.661835E+01
  2110   0.201448E+03   0.497645E+01   0.472602E-01  -0.650504E+01
  2111   0.200827E+03   0.497513E+01   0.472104E-01  -0.639307E+01
  2112   0.200202E+03   0.497437E+01   0.471604E-01  -0.628247E+01
  2113   0.199573E+03   0.497416E+01   0.471104E-01  -0.617326E+01
  2114   0.198940E+03   0.497449E+01   0.470602E-01  -0.606548E+01
  2115   0.198303E+03   0.497535E+01   0.470100E-01  -0.595913E+01
  2116   0.197662E+03   0.497674E+01   0.469597E-01  -0.585425E+01
  2117   0.197017E+03   0.497866E+01   0.469093E-01  -0.575086E+01
  2118   0.196369E+03   0.498108E+01   0.468588E-01  -0.564899E+01
  2119   0.195718E+03   0.498400E+01   0.468082E-01  -0.554867E+01
  2120   0.195062E+03   0.498742E+01   0.467576E-01  -0.544990E+01
  2121   0.194404E+03   0.499133E+01   0.467068E-01  -0.535272E+01
  2122   0.193743E+03   0.499571E+01   0.466560E-01  -0.525713E+01
  2123   0.193078E+03   0.500056E+01   0.466051E-01  -0.516317E+01
  2124   0.192412E+03   0.500587E+01   0.465541E-01  -0.507086E+01
  2125   0.191742E+03   0.501163E+01   0.465031E-01  -0.498020E+01
  2126   0.191070E+03   0.501784E+01   0.464519E-01  -0.489123E+01
  2127   0.190395E+03   0.502448E+01   0.464007E-01  -0.480396E+01
  2128   0.189719E+03   0.503154E+01   0.463494E-01  -0.471840E+01
  2129   0.189040E+03   0.503901E+01   0.462980E-01  -0.463457E+01
  2130   0.188359E+03   0.504688E+01   0.462466E-01  -0.455250E+01
  2131   0.187676E+03   0.505515E+01   0.461950E-01  -0.447220E+01
  2132   0.186991E+03   0.506381E+01   0.461434E-01  -0.439369E+01
  2133   0.186305E+03   0.507283E+01   0.460918E-01  -0.431697E+01
  2134   0.185617E+03   0.508223E+01   0.460401E-01  -0.424206E+01
  2135   0.184928E+03   0.509198E+01   0.459883E-01  -0.416897E+01
  2136   0.184238E+03   0.510207E+01   0.459364E-01  -0.409770E+01
  2137   0.183546E+03   0.511249E+01   0.458845E-01  -0.402827E+01
  2138   0.182854E+03   0.512325E+01   0.458325E-01  -0.396068E+01
  2139   0.182161E+03   0.513431E+01   0.457804E-01  -0.389495E+01
  2140   0.181467E+03   0.514569E+01   0.457283E-01  -0.383108E+01
  2141   0.180773E+03   0.515736E+01   0.456762E-01  -0.376909E+01
  2142   0.180079E+03   0.516931E+01   0.456239E-01  -0.370896E+01
  2143   0.179384E+03   0.518153E+01   0.455717E-01  -0.365072E+01
  2144   0.178689E+03   0.519402E+01   0.455193E-01  -0.359437E+01
  2145   0.177995E+03   0.520676E+01   0.454670E-01  -0.353992E+01
  2146   0.177300E+03   0.521973E+01   0.454146E-01  -0.348737E+01
  2147   0.176605E+03   0.523294E+01   0.453621E-01  -0.343673E+01
  2148   0.175911E+03   0.524637E+01   0.453096E-01  -0.338800E+01
  2149   0.175217E+03   0.526000E+01   0.452571E-01  -0.334118E+01
  2150   0.174524E+03   0.527383E+01   0.452045E-01  -0.329627E+01
  2151   0.173831E+03   0.528784E+01   0.451520E-01  -0.325327E+01
  2152   0.173140E+03   0.530203E+01   0.450993E-01  -0.321219E+01
  2153   0.172449E+03   0.531638E+01   0.450467E-01  -0.317302E+01
  2154   0.171759E+03   0.533088E+01   0.449940E-01  -0.313577E+01
  2155   0.171071E+03   0.534553E+01   0.449413E-01  -0.310043E+01
  2156   0.170383E+03   0.536030E+01   0.448886E-01  -0.306699E+01
  2157   0.169698E+03   0.537520E+01   0.448359E-01  -0.303544E+01
  2158   0.169014E+03   0.539021E+01   0.447831E-01  -0.300579E+01
  2159   0.168330E+03   0.540532E+01   0.447304E-01  -0.297803E+01
  2160   0.167650E+03   0.542052E+01   0.446776E-01  -0.295215E+01
  2161   0.166970E+03   0.543579E+01   0.446249E-01  -0.292815E+01
  2162   0.166293E+03   0.545113E+01   0.445721E-01  -0.290601E+01
  2163   0.165618E+03   0.546653E+01   0.445193E-01  -0.288573E+01
  2164   0.164945E+03   0.548197E+01   0.444666E-01  -0.286731E+01
  2165   0.164274E+03   0.549744E+01   0.444138E-01  -0.285072E+01
  2166   0.163605E+03   0.551293E+01   0.443611E-01  -0.283598E+01
  2167   0.162939E+03   0.552844E+01   0.443083E-01  -0.282306E+01
  2168   0.162276E+03   0.554395E+01   0.442556E-01  -0.281195E+01
  2169   0.161615E+03   0.555944E+01   0.442029E-01  -0.280263E+01
  2170   0.160956E+03   0.557493E+01   0.441502E-01  -0.279508E+01
  2171   0.160301E+03   0.559038E+01   0.440976E-01  -0.278928E+01
  2172   0.159649E+03   0.560580E+01   0.440449E-01  -0.278522E+01
  2173   0.158999E+03   0.562118E+01   0.439923E-01  -0.278288E+01
  2174   0.158354E+03   0.563651E+01   0.439398E-01  -0.278224E+01
  2175   0.157712E+03   0.565177E+01   0.438872E-01  -0.278327E+01
  2176   0.157073E+03   0.566696E+01   0.438347E-01  -0.278598E+01
  2177   0.156437E+03   0.568207E+01   0.437822E-01  -0.279033E+01
  2178   0.155805E+03   0.569708E+01   0.437298E-01  -0.279632E+01
  2179   0.155177E+03   0.571199E+01   0.436774E-01  -0.280393E+01
  2180   0.154553E+03   0.572678E+01   0.436250E-01  -0.281314E+01
  2181   0.153932E+03   0.574145E+01   0.435727E-01  -0.282393E+01
  2182   0.153316E+03   0.575599E+01   0.435205E-01  -0.283629E+01
  2183   0.152703E+03   0.577039E+01   0.434682E-01  -0.285020E+01
  2184   0.152095E+03   0.578464E+01   0.434161E-01  -0.286562E+01
  2185   0.151490E+03   0.579872E+01   0.433640E-01  -0.288254E+01
  2186   0.150890E+03   0.581265E+01   0.433119E-01  -0.290093E+01
  2187   0.150294E+03   0.582640E+01   0.432599E-01  -0.292077E+01
  2188   0.149703E+03   0.583996E+01   0.432079E-01  -0.294204E+01
  2189   0.149116E+03   0.585333E+01   0.431561E-01  -0.296472E+01
  2190   0.148534E+03   0.586651E+01   0.431042E-01  -0.298879E+01
  2191   0.147956E+03   0.587947E+01   0.430525E-01  -0.301422E+01
  2192   0.147383E+03   0.589221E+01   0.430008E-01  -0.304099E+01
  2193   0.146814E+03   0.590472E+01   0.429491E-01  -0.306908E+01
  2194   0.146250E+03   0.591700E+01   0.428975E-01  -0.309847E+01
  2195   0.145691E+03   0.592902E+01   0.428460E-01  -0.312914E+01
  2196   0.145138E+03   0.594080E+01   0.427946E-01  -0.316106E+01
  2197   0.144589E+03   0.595231E+01   0.427432E-01  -0.319420E+01
  2198   0.144044E+03   0.596356E+01   0.426919E-01  -0.322853E+01
  2199   0.143505E+03   0.597453E+01   0.426407E-01  -0.326402E+01
  2200   0.142971E+03   0.598523E+01   0.425896E-01  -0.330065E+01
  2201   0.142443E+03   0.599564E+01   0.425385E-01  -0.333839E+01
  2202   0.141919E+03   0.600576E+01   0.424875E-01  -0.337721E+01
  2203   0.141401E+03   0.601558E+01   0.424366E-01  -0.341708E+01
  2204   0.140889E+03   0.602510E+01   0.423858E-01  -0.345798E+01
  2205   0.140381E+03   0.603430E+01   0.423351E-01  -0.349987E+01
  2206   0.139879E+03   0.604320E+01   0.422844E-01  -0.354275E+01
  2207   0.139383E+03   0.605176E+01   0.422338E-01  -0.358658E+01
  2208   0.138891E+03   0.605999E+01   0.421833E-01  -0.363134E+01
  2209   0.138406E+03   0.606788E+01   0.421329E-01  -0.367700E+01
  2210   0.137926E+03   0.607543E+01   0.420826E-01  -0.372354E+01
  2211   0.137451E+03   0.608263E+01   0.420324E-01  -0.377091E+01
  2212   0.136981E+03   0.608949E+01   0.419823E-01  -0.381910E+01
  2213   0.136518E+03   0.609598E+01   0.419322E-01  -0.386807E+01
  2214   0.136060E+03   0.610212E+01   0.418823E-01  -0.391779E+01
  2215   0.135607E+03   0.610790E+01   0.418325E-01  -0.396824E+01
  2216   0.135160E+03   0.611330E+01   0.417827E-01  -0.401937E+01
  2217   0.134719E+03   0.611834E+01   0.417331E-01  -0.407117E+01
  2218   0.134284E+03   0.612300E+01   0.416836E-01  -0.412360E+01
  2219   0.133853E+03   0.612728E+01   0.416341E-01  -0.417663E+01
  2220   0.133429E+03   0.613119E+01   0.415848E-01  -0.423023E+01
  2221   0.133010E+03   0.613471E+01   0.415356E-01  -0.428438E+01
  2222   0.132597E+03   0.613785E+01   0.414865E-01  -0.433904E+01
  2223   0.132191E+03   0.614060E+01   0.414375E-01  -0.439418E+01
  2224   0.131789E+03   0.614297E+01   0.413886E-01  -0.444977E+01
  2225   0.131393E+03   0.614493E+01   0.413398E-01  -0.450580E+01
  2226   0.131002E+03   0.614650E+01   0.412912E-01  -0.456221E+01
  2227   0.130618E+03   0.614766E+01   0.412427E-01  -0.461899E+01
  2228   0.130239E+03   0.614842E+01   0.411942E-01  -0.467612E+01
  2229   0.129865E+03   0.614877E+01   0.411459E-01  -0.473355E+01
  2230   0.129497E+03   0.614871E+01   0.410978E-01  -0.479125E+01
  2231   0.129135E+03   0.614824E+01   0.410497E-01  -0.484920E+01
  2232   0.128779E+03   0.614736E+01   0.410018E-01  -0.490737E+01
  2233   0.128427E+03   0.614607E+01   0.409540E-01  -0.496573E+01
  2234   0.128082E+03   0.614437E+01   0.409063E-01  -0.502425E+01
  2235   0.127741E+03   0.614226E+01   0.408587E-01  -0.508289E+01
  2236   0.127407E+03   0.613975E+01   0.408113E-01  -0.514162E+01
  2237   0.127078E+03   0.613683E+01   0.407640E-01  -0.520043E+01
  2238   0.126755E+03   0.613351E+01   0.407168E-01  -0.525927E+01
  2239   0.126436E+03   0.612977E+01   0.406698E-01  -0.531812E+01
  2240   0.126124E+03   0.612563E+01   0.406229E-01  -0.537696E+01
  2241   0.125816E+03   0.612108E+01   0.405761E-01  -0.543574E+01
  2242   0.125514E+03   0.611612E+01   0.405295E-01  -0.549447E+01
  2243   0.125217E+03   0.611075E+01   0.404829E-01  -0.555308E+01
  2244   0.124926E+03   0.610497E+01   0.404366E-01  -0.561157E+01
  2245   0.124639E+03   0.609876E+01   0.403903E-01  -0.566991E+01
  2246   0.124358E+03   0.609216E+01   0.403442E-01  -0.572807E+01
  2247   0.124081E+03   0.608514E+01   0.402982E-01  -0.578602E+01
  2248   0.123810E+03   0.607772E+01   0.402524E-01  -0.584373E+01
  2249   0.123544E+03   0.606989E+01   0.402067E-01  -0.590120E+01
  2250   0.123283E+03   0.606165E+01   0.401611E-01  -0.595837E+01
  2251   0.123027E+03   0.605301E+01   0.401156E-01  -0.601523E+01
  2252   0.122776E+03   0.604397E+01   0.400703E-01  -0.607175E+01
  2253   0.122529E+03   0.603452E+01   0.400252E-01  -0.612790E+01
  2254   0.122288E+03   0.602468E+01   0.399801E-01  -0.618368E+01
  2255   0.122050E+03   0.601442E+01   0.399352E-01  -0.623905E+01
  2256   0.121818E+03   0.600377E+01   0.398904E-01  -0.629399E+01
  2257   0.121590E+03   0.599271E+01   0.398457E-01  -0.634848E+01
  2258   0.121367E+03   0.598126E+01   0.398012E-01  -0.640249E+01
  2259   0.121148E+03   0.596940E+01   0.397568E-01  -0.645599E+01
  2260   0.120933E+03   0.595716E+01   0.397126E-01  -0.650898E+01
  2261   0.120724E+03   0.594453E+01   0.396684E-01  -0.656142E+01
  2262   0.120518E+03   0.593152E+01   0.396244E-01  -0.661331E+01
  2263   0.120316E+03   0.591814E+01   0.395805E-01  -0.666461E+01
  2264   0.120119E+03   0.590439E+01   0.395367E-01  -0.671530E+01
  2265   0.119926E+03   0.589028E+01   0.394931E-01  -0.676536E+01
  2266   0.119737E+03   0.587581E+01   0.394496E-01  -0.681481E+01
  2267   0.119552E+03   0.586098E+01   0.394062E-01  -0.686354E+01
  2268   0.119370E+03   0.584580E+01   0.393629E-01  -0.691160E+01
  2269   0.119193E+03   0.583028E+01   0.393197E-01  -0.695894E+01
  2270   0.119020E+03   0.581442E+01   0.392767E-01  -0.700563E+01
  2271   0.118850E+03   0.579821E+01   0.392338E-01  -0.705155E+01
  2272   0.118684E+03   0.578165E+01   0.391910E-01  -0.709671E+01
  2273   0.118522E+03   0.576478E+01   0.391483E-01  -0.714111E+01
  2274   0.118364E+03   0.574756E+01   0.391057E-01  -0.718471E+01
  2275   0.118208E+03   0.573004E+01   0.390632E-01  -0.722750E+01
  2276   0.118056E+03   0.571220E+01   0.390209E-01  -0.726951E+01
  2277   0.117907E+03   0.569404E+01   0.389786E-01  -0.731067E+01
  2278   0.117762E+03   0.567559E+01   0.389365E-01  -0.735099E+01
  2279   0.117620E+03   0.565685E+01   0.388945E-01  -0.739049E+01
  2280   0.117481E+03   0.563781E+01   0.388526E-01  -0.742910E+01
  2281   0.117345E+03   0.561848E+01   0.388108E-01  -0.746675E+01
  2282   0.117212E+03   0.559887E+01   0.387691E-01  -0.750353E+01
  2283   0.117081E+03   0.557898E+01   0.387275E-01  -0.753945E+01
  2284   0.116954E+03   0.555882E+01   0.386860E-01  -0.757438E+01
  2285   0.116829E+03   0.553838E+01   0.386446E-01  -0.760839E+01
  2286   0.116708E+03   0.551769E+01   0.386033E-01  -0.764141E+01
  2287   0.116588E+03   0.549674E+01   0.385622E-01  -0.767355E+01
  2288   0.116471E+03   0.547553E+01   0.385211E-01  -0.770464E+01
  2289   0.116357E+03   0.545410E+01   0.384801E-01  -0.773478E+01
  2290   0.116245E+03   0.543242E+01   0.384393E-01  -0.776389E+01
  2291   0.116135E+03   0.541052E+01   0.383985E-01  -0.779207E+01
  2292   0.116028E+03   0.538840E+01   0.383578E-01  -0.781923E+01
  2293   0.115923E+03   0.536607E+01   0.383172E-01  -0.784532E+01
  2294   0.115820E+03   0.534355E+01   0.382768E-01  -0.787049E+01
  2295   0.115719E+03   0.532081E+01   0.382364E-01  -0.789452E+01
  2296   0.115619E+03   0.529790E+01   0.381961E-01  -0.791756E+01
  2297   0.115522E+03   0.527479E+01   0.381559E-01  -0.793955E+01
  2298   0.115426E+03   0.525150E+01   0.381158E-01  -0.796057E+01
  2299   0.115332E+03   0.522803E+01   0.380758E-01  -0.798046E+01
  2300   0.115239E+03   0.520440E+01   0.380359E-01  -0.799924E+01
  2301   0.115148E+03   0.518059E+01   0.379961E-01  -0.801706E+01
  2302   0.115059E+03   0.515664E+01   0.379564E-01  -0.803369E+01
  2303   0.114970E+03   0.513252E+01   0.379168E-01  -0.804937E+01
  2304   0.114884E+03   0.510826E+01   0.378772E-01  -0.806387E+01
  2305   0.114798E+03   0.508387E+01   0.378378E-01  -0.807734E+01
  2306   0.114714E+03   0.505935E+01   0.377984E-01  -0.808971E+01
