#    L    TT             EE             TE             PP             TP          
  1037   0.103528E+04   0.379653E+02  -0.702275E+02   0.291853E+06   0.178175E+02
  1038   0.103751E+04   0.377107E+02  -0.711061E+02   0.291392E+06   0.173729E+02
  1039   0.103982E+04   0.374527E+02  -0.719608E+02   0.290932E+06   0.169338E+02
  1040   0.104219E+04   0.371911E+02  -0.727908E+02   0.290472E+06   0.165002E+02
  1041   0.104464E+04   0.369263E+02  -0.735961E+02   0.290014E+06   0.160721E+02
  1042   0.104716E+04   0.366581E+02  -0.743766E+02   0.289557E+06   0.156496E+02
  1043   0.104973E+04   0.363866E+02  -0.751319E+02   0.289102E+06   0.152326E+02
  1044   0.105238E+04   0.361118E+02  -0.758628E+02   0.288647E+06   0.148211E+02
  1045   0.105509E+04   0.358337E+02  -0.765684E+02   0.288193E+06   0.144152E+02
  1046   0.105786E+04   0.355525E+02  -0.772494E+02   0.287740E+06   0.140149E+02
  1047   0.106069E+04   0.352680E+02  -0.779052E+02   0.287289E+06   0.136202E+02
  1048   0.106358E+04   0.349804E+02  -0.785358E+02   0.286838E+06   0.132311E+02
  1049   0.106652E+04   0.346901E+02  -0.791403E+02   0.286389E+06   0.128477E+02
  1050   0.106951E+04   0.343972E+02  -0.797203E+02   0.285940E+06   0.124699E+02
  1051   0.107255E+04   0.341019E+02  -0.802751E+02   0.285493E+06   0.120978E+02
  1052   0.107563E+04   0.338042E+02  -0.808038E+02   0.285047E+06   0.117313E+02
  1053   0.107876E+04   0.335047E+02  -0.813066E+02   0.284602E+06   0.113705E+02
  1054   0.108193E+04   0.332034E+02  -0.817833E+02   0.284158E+06   0.110153E+02
  1055   0.108513E+04   0.329003E+02  -0.822348E+02   0.283714E+06   0.106657E+02
  1056   0.108837E+04   0.325956E+02  -0.826602E+02   0.283272E+06   0.103217E+02
  1057   0.109163E+04   0.322895E+02  -0.830589E+02   0.282831E+06   0.998331E+01
  1058   0.109493E+04   0.319819E+02  -0.834324E+02   0.282391E+06   0.965049E+01
  1059   0.109825E+04   0.316729E+02  -0.837791E+02   0.281952E+06   0.932323E+01
  1060   0.110160E+04   0.313628E+02  -0.840991E+02   0.281515E+06   0.900152E+01
  1061   0.110497E+04   0.310516E+02  -0.843937E+02   0.281078E+06   0.868535E+01
  1062   0.110837E+04   0.307393E+02  -0.846609E+02   0.280642E+06   0.837469E+01
  1063   0.111178E+04   0.304261E+02  -0.849029E+02   0.280207E+06   0.806955E+01
  1064   0.111520E+04   0.301122E+02  -0.851181E+02   0.279773E+06   0.776991E+01
  1065   0.111863E+04   0.297976E+02  -0.853065E+02   0.279341E+06   0.747575E+01
  1066   0.112208E+04   0.294824E+02  -0.854697E+02   0.278909E+06   0.718707E+01
  1067   0.112553E+04   0.291667E+02  -0.856061E+02   0.278478E+06   0.690384E+01
  1068   0.112899E+04   0.288508E+02  -0.857165E+02   0.278048E+06   0.662605E+01
  1069   0.113244E+04   0.285346E+02  -0.858009E+02   0.277620E+06   0.635370E+01
  1070   0.113591E+04   0.282183E+02  -0.858593E+02   0.277192E+06   0.608676E+01
  1071   0.113936E+04   0.279021E+02  -0.858917E+02   0.276765E+06   0.582524E+01
  1072   0.114281E+04   0.275860E+02  -0.858988E+02   0.276340E+06   0.556910E+01
  1073   0.114625E+04   0.272703E+02  -0.858800E+02   0.275915E+06   0.531835E+01
  1074   0.114969E+04   0.269550E+02  -0.858358E+02   0.275491E+06   0.507296E+01
  1075   0.115310E+04   0.266402E+02  -0.857664E+02   0.275068E+06   0.483292E+01
  1076   0.115651E+04   0.263262E+02  -0.856710E+02   0.274647E+06   0.459823E+01
  1077   0.115990E+04   0.260129E+02  -0.855511E+02   0.274226E+06   0.436886E+01
  1078   0.116327E+04   0.257005E+02  -0.854066E+02   0.273806E+06   0.414481E+01
  1079   0.116662E+04   0.253892E+02  -0.852369E+02   0.273388E+06   0.392606E+01
  1080   0.116995E+04   0.250790E+02  -0.850434E+02   0.272970E+06   0.371260E+01
  1081   0.117324E+04   0.247701E+02  -0.848247E+02   0.272553E+06   0.350441E+01
  1082   0.117651E+04   0.244626E+02  -0.845822E+02   0.272137E+06   0.330149E+01
  1083   0.117975E+04   0.241565E+02  -0.843158E+02   0.271722E+06   0.310381E+01
  1084   0.118296E+04   0.238521E+02  -0.840258E+02   0.271309E+06   0.291137E+01
  1085   0.118614E+04   0.235494E+02  -0.837126E+02   0.270896E+06   0.272416E+01
  1086   0.118927E+04   0.232484E+02  -0.833750E+02   0.270484E+06   0.254215E+01
  1087   0.119237E+04   0.229493E+02  -0.830150E+02   0.270073E+06   0.236535E+01
  1088   0.119542E+04   0.226523E+02  -0.826321E+02   0.269663E+06   0.219372E+01
  1089   0.119843E+04   0.223575E+02  -0.822261E+02   0.269254E+06   0.202727E+01
  1090   0.120140E+04   0.220647E+02  -0.817978E+02   0.268846E+06   0.186597E+01
  1091   0.120432E+04   0.217744E+02  -0.813479E+02   0.268438E+06   0.170982E+01
  1092   0.120719E+04   0.214865E+02  -0.808758E+02   0.268032E+06   0.155880E+01
  1093   0.121000E+04   0.212012E+02  -0.803828E+02   0.267627E+06   0.141291E+01
  1094   0.121277E+04   0.209186E+02  -0.798683E+02   0.267223E+06   0.127211E+01
  1095   0.121548E+04   0.206388E+02  -0.793338E+02   0.266819E+06   0.113641E+01
  1096   0.121813E+04   0.203619E+02  -0.787784E+02   0.266417E+06   0.100579E+01
  1097   0.122073E+04   0.200880E+02  -0.782029E+02   0.266015E+06   0.880234E+00
  1098   0.122327E+04   0.198172E+02  -0.776082E+02   0.265615E+06   0.759733E+00
  1099   0.122575E+04   0.195497E+02  -0.769941E+02   0.265215E+06   0.644272E+00
  1100   0.122817E+04   0.192854E+02  -0.763615E+02   0.264816E+06   0.533839E+00
  1101   0.123052E+04   0.190244E+02  -0.757095E+02   0.264418E+06   0.428416E+00
  1102   0.123281E+04   0.187668E+02  -0.750397E+02   0.264022E+06   0.327971E+00
  1103   0.123502E+04   0.185129E+02  -0.743513E+02   0.263626E+06   0.232467E+00
  1104   0.123717E+04   0.182625E+02  -0.736456E+02   0.263231E+06   0.141866E+00
  1105   0.123926E+04   0.180158E+02  -0.729229E+02   0.262836E+06   0.561325E-01
  1106   0.124126E+04   0.177729E+02  -0.721834E+02   0.262443E+06  -0.247711E-01
  1107   0.124320E+04   0.175339E+02  -0.714275E+02   0.262051E+06  -0.100881E+00
  1108   0.124506E+04   0.172988E+02  -0.706558E+02   0.261660E+06  -0.172235E+00
  1109   0.124685E+04   0.170678E+02  -0.698685E+02   0.261269E+06  -0.238870E+00
  1110   0.124856E+04   0.168408E+02  -0.690661E+02   0.260879E+06  -0.300821E+00
  1111   0.125019E+04   0.166181E+02  -0.682490E+02   0.260491E+06  -0.358127E+00
  1112   0.125175E+04   0.163996E+02  -0.674176E+02   0.260103E+06  -0.410825E+00
  1113   0.125322E+04   0.161854E+02  -0.665726E+02   0.259716E+06  -0.458950E+00
  1114   0.125462E+04   0.159757E+02  -0.657141E+02   0.259330E+06  -0.502539E+00
  1115   0.125594E+04   0.157703E+02  -0.648427E+02   0.258945E+06  -0.541631E+00
  1116   0.125717E+04   0.155696E+02  -0.639588E+02   0.258561E+06  -0.576261E+00
  1117   0.125832E+04   0.153734E+02  -0.630628E+02   0.258177E+06  -0.606467E+00
  1118   0.125939E+04   0.151819E+02  -0.621552E+02   0.257795E+06  -0.632284E+00
  1119   0.126037E+04   0.149951E+02  -0.612365E+02   0.257413E+06  -0.653751E+00
  1120   0.126127E+04   0.148130E+02  -0.603069E+02   0.257033E+06  -0.670904E+00
  1121   0.126208E+04   0.146358E+02  -0.593671E+02   0.256653E+06  -0.683780E+00
  1122   0.126280E+04   0.144635E+02  -0.584174E+02   0.256274E+06  -0.692416E+00
  1123   0.126343E+04   0.142960E+02  -0.574583E+02   0.255896E+06  -0.696848E+00
  1124   0.126398E+04   0.141336E+02  -0.564901E+02   0.255519E+06  -0.697114E+00
  1125   0.126443E+04   0.139762E+02  -0.555135E+02   0.255142E+06  -0.693250E+00
  1126   0.126479E+04   0.138238E+02  -0.545288E+02   0.254767E+06  -0.685293E+00
  1127   0.126506E+04   0.136765E+02  -0.535367E+02   0.254392E+06  -0.673280E+00
  1128   0.126525E+04   0.135345E+02  -0.525376E+02   0.254018E+06  -0.657249E+00
  1129   0.126534E+04   0.133976E+02  -0.515320E+02   0.253645E+06  -0.637235E+00
  1130   0.126535E+04   0.132659E+02  -0.505204E+02   0.253273E+06  -0.613275E+00
  1131   0.126526E+04   0.131396E+02  -0.495035E+02   0.252902E+06  -0.585408E+00
  1132   0.126508E+04   0.130185E+02  -0.484814E+02   0.252532E+06  -0.553668E+00
  1133   0.126482E+04   0.129028E+02  -0.474548E+02   0.252162E+06  -0.518094E+00
  1134   0.126445E+04   0.127925E+02  -0.464242E+02   0.251794E+06  -0.478722E+00
  1135   0.126400E+04   0.126875E+02  -0.453899E+02   0.251426E+06  -0.435589E+00
  1136   0.126346E+04   0.125879E+02  -0.443523E+02   0.251059E+06  -0.388732E+00
  1137   0.126282E+04   0.124938E+02  -0.433120E+02   0.250693E+06  -0.338188E+00
  1138   0.126209E+04   0.124050E+02  -0.422694E+02   0.250327E+06  -0.283993E+00
  1139   0.126128E+04   0.123217E+02  -0.412250E+02   0.249963E+06  -0.226185E+00
  1140   0.126036E+04   0.122439E+02  -0.401792E+02   0.249599E+06  -0.164800E+00
  1141   0.125935E+04   0.121715E+02  -0.391326E+02   0.249237E+06  -0.998753E-01
  1142   0.125826E+04   0.121047E+02  -0.380856E+02   0.248875E+06  -0.314476E-01
  1143   0.125707E+04   0.120433E+02  -0.370387E+02   0.248513E+06   0.404461E-01
  1144   0.125578E+04   0.119874E+02  -0.359924E+02   0.248153E+06   0.115769E+00
  1145   0.125441E+04   0.119370E+02  -0.349471E+02   0.247794E+06   0.194484E+00
  1146   0.125295E+04   0.118921E+02  -0.339033E+02   0.247435E+06   0.276555E+00
  1147   0.125140E+04   0.118527E+02  -0.328615E+02   0.247077E+06   0.361945E+00
  1148   0.124975E+04   0.118188E+02  -0.318221E+02   0.246720E+06   0.450616E+00
  1149   0.124801E+04   0.117903E+02  -0.307855E+02   0.246364E+06   0.542532E+00
  1150   0.124618E+04   0.117672E+02  -0.297523E+02   0.246008E+06   0.637656E+00
  1151   0.124427E+04   0.117497E+02  -0.287227E+02   0.245653E+06   0.735952E+00
  1152   0.124226E+04   0.117376E+02  -0.276973E+02   0.245300E+06   0.837385E+00
  1153   0.124018E+04   0.117308E+02  -0.266766E+02   0.244946E+06   0.941922E+00
  1154   0.123800E+04   0.117296E+02  -0.256609E+02   0.244594E+06   0.104953E+01
  1155   0.123573E+04   0.117335E+02  -0.246507E+02   0.244243E+06   0.116017E+01
  1156   0.123338E+04   0.117430E+02  -0.236465E+02   0.243892E+06   0.127382E+01
  1157   0.123094E+04   0.117576E+02  -0.226486E+02   0.243542E+06   0.139043E+01
  1158   0.122843E+04   0.117777E+02  -0.216576E+02   0.243193E+06   0.150998E+01
  1159   0.122583E+04   0.118029E+02  -0.206739E+02   0.242845E+06   0.163243E+01
  1160   0.122315E+04   0.118334E+02  -0.196979E+02   0.242497E+06   0.175775E+01
  1161   0.122039E+04   0.118691E+02  -0.187299E+02   0.242150E+06   0.188590E+01
  1162   0.121755E+04   0.119100E+02  -0.177703E+02   0.241805E+06   0.201686E+01
  1163   0.121463E+04   0.119559E+02  -0.168196E+02   0.241459E+06   0.215058E+01
  1164   0.121164E+04   0.120070E+02  -0.158781E+02   0.241115E+06   0.228703E+01
  1165   0.120857E+04   0.120631E+02  -0.149463E+02   0.240771E+06   0.242618E+01
  1166   0.120543E+04   0.121242E+02  -0.140244E+02   0.240428E+06   0.256799E+01
  1167   0.120220E+04   0.121903E+02  -0.131129E+02   0.240086E+06   0.271244E+01
  1168   0.119891E+04   0.122612E+02  -0.122121E+02   0.239745E+06   0.285949E+01
  1169   0.119554E+04   0.123370E+02  -0.113224E+02   0.239404E+06   0.300910E+01
  1170   0.119210E+04   0.124175E+02  -0.104441E+02   0.239065E+06   0.316124E+01
  1171   0.118860E+04   0.125029E+02  -0.957772E+01   0.238726E+06   0.331588E+01
  1172   0.118503E+04   0.125929E+02  -0.872344E+01   0.238387E+06   0.347298E+01
  1173   0.118139E+04   0.126875E+02  -0.788170E+01   0.238050E+06   0.363251E+01
  1174   0.117769E+04   0.127868E+02  -0.705284E+01   0.237713E+06   0.379443E+01
  1175   0.117391E+04   0.128905E+02  -0.623713E+01   0.237377E+06   0.395872E+01
  1176   0.117008E+04   0.129987E+02  -0.543490E+01   0.237042E+06   0.412533E+01
  1177   0.116619E+04   0.131112E+02  -0.464643E+01   0.236707E+06   0.429424E+01
  1178   0.116223E+04   0.132281E+02  -0.387206E+01   0.236373E+06   0.446541E+01
  1179   0.115822E+04   0.133493E+02  -0.311208E+01   0.236040E+06   0.463881E+01
  1180   0.115415E+04   0.134746E+02  -0.236681E+01   0.235708E+06   0.481440E+01
  1181   0.115003E+04   0.136040E+02  -0.163652E+01   0.235376E+06   0.499215E+01
  1182   0.114584E+04   0.137375E+02  -0.921472E+00   0.235046E+06   0.517203E+01
  1183   0.114161E+04   0.138749E+02  -0.221965E+00   0.234715E+06   0.535399E+01
  1184   0.113733E+04   0.140163E+02   0.461741E+00   0.234386E+06   0.553802E+01
  1185   0.113299E+04   0.141614E+02   0.112937E+01   0.234057E+06   0.572407E+01
  1186   0.112860E+04   0.143103E+02   0.178064E+01   0.233730E+06   0.591211E+01
  1187   0.112417E+04   0.144628E+02   0.241530E+01   0.233402E+06   0.610211E+01
  1188   0.111969E+04   0.146189E+02   0.303314E+01   0.233076E+06   0.629403E+01
  1189   0.111517E+04   0.147784E+02   0.363394E+01   0.232750E+06   0.648784E+01
  1190   0.111059E+04   0.149414E+02   0.421752E+01   0.232425E+06   0.668351E+01
  1191   0.110599E+04   0.151077E+02   0.478366E+01   0.232101E+06   0.688100E+01
  1192   0.110134E+04   0.152772E+02   0.533217E+01   0.231777E+06   0.708028E+01
  1193   0.109665E+04   0.154499E+02   0.586285E+01   0.231454E+06   0.728132E+01
  1194   0.109194E+04   0.156256E+02   0.637550E+01   0.231132E+06   0.748407E+01
  1195   0.108718E+04   0.158043E+02   0.686996E+01   0.230811E+06   0.768851E+01
  1196   0.108239E+04   0.159859E+02   0.734609E+01   0.230490E+06   0.789461E+01
  1197   0.107757E+04   0.161703E+02   0.780372E+01   0.230170E+06   0.810233E+01
  1198   0.107273E+04   0.163572E+02   0.824273E+01   0.229851E+06   0.831163E+01
  1199   0.106786E+04   0.165469E+02   0.866287E+01   0.229532E+06   0.852248E+01
  1200   0.106296E+04   0.167390E+02   0.906415E+01   0.229214E+06   0.873486E+01
  1201   0.105803E+04   0.169336E+02   0.944627E+01   0.228897E+06   0.894871E+01
  1202   0.105309E+04   0.171305E+02   0.980930E+01   0.228580E+06   0.916402E+01
  1203   0.104812E+04   0.173295E+02   0.101530E+02   0.228264E+06   0.938074E+01
  1204   0.104313E+04   0.175308E+02   0.104774E+02   0.227949E+06   0.959883E+01
  1205   0.103813E+04   0.177340E+02   0.107824E+02   0.227634E+06   0.981826E+01
  1206   0.103311E+04   0.179392E+02   0.110679E+02   0.227321E+06   0.100390E+02
  1207   0.102807E+04   0.181461E+02   0.113338E+02   0.227007E+06   0.102610E+02
  1208   0.102303E+04   0.183549E+02   0.115801E+02   0.226695E+06   0.104842E+02
  1209   0.101797E+04   0.185652E+02   0.118068E+02   0.226383E+06   0.107086E+02
  1210   0.101291E+04   0.187771E+02   0.120137E+02   0.226072E+06   0.109342E+02
  1211   0.100784E+04   0.189904E+02   0.122010E+02   0.225762E+06   0.111608E+02
  1212   0.100276E+04   0.192050E+02   0.123686E+02   0.225452E+06   0.113886E+02
  1213   0.997681E+03   0.194209E+02   0.125165E+02   0.225143E+06   0.116174E+02
  1214   0.992600E+03   0.196380E+02   0.126446E+02   0.224834E+06   0.118472E+02
  1215   0.987526E+03   0.198561E+02   0.127530E+02   0.224527E+06   0.120779E+02
  1216   0.982445E+03   0.200751E+02   0.128417E+02   0.224219E+06   0.123096E+02
  1217   0.977371E+03   0.202950E+02   0.129106E+02   0.223913E+06   0.125422E+02
  1218   0.972305E+03   0.205156E+02   0.129599E+02   0.223607E+06   0.127756E+02
  1219   0.967246E+03   0.207368E+02   0.129895E+02   0.223302E+06   0.130099E+02
  1220   0.962187E+03   0.209585E+02   0.129995E+02   0.222998E+06   0.132449E+02
  1221   0.957150E+03   0.211806E+02   0.129897E+02   0.222694E+06   0.134807E+02
  1222   0.952113E+03   0.214031E+02   0.129604E+02   0.222391E+06   0.137172E+02
  1223   0.947099E+03   0.216257E+02   0.129117E+02   0.222088E+06   0.139543E+02
  1224   0.942092E+03   0.218484E+02   0.128435E+02   0.221786E+06   0.141921E+02
  1225   0.937107E+03   0.220712E+02   0.127561E+02   0.221485E+06   0.144305E+02
  1226   0.932137E+03   0.222939E+02   0.126495E+02   0.221185E+06   0.146695E+02
  1227   0.927189E+03   0.225164E+02   0.125239E+02   0.220885E+06   0.149089E+02
  1228   0.922264E+03   0.227386E+02   0.123795E+02   0.220586E+06   0.151489E+02
  1229   0.917368E+03   0.229605E+02   0.122162E+02   0.220287E+06   0.153893E+02
  1230   0.912494E+03   0.231819E+02   0.120344E+02   0.219989E+06   0.156301E+02
  1231   0.907643E+03   0.234028E+02   0.118339E+02   0.219692E+06   0.158713E+02
  1232   0.902821E+03   0.236230E+02   0.116152E+02   0.219395E+06   0.161128E+02
  1233   0.898037E+03   0.238424E+02   0.113781E+02   0.219099E+06   0.163546E+02
  1234   0.893274E+03   0.240610E+02   0.111230E+02   0.218803E+06   0.165967E+02
  1235   0.888549E+03   0.242785E+02   0.108498E+02   0.218508E+06   0.168390E+02
  1236   0.883854E+03   0.244951E+02   0.105588E+02   0.218214E+06   0.170815E+02
  1237   0.879195E+03   0.247104E+02   0.102502E+02   0.217921E+06   0.173242E+02
  1238   0.874574E+03   0.249245E+02   0.992401E+01   0.217628E+06   0.175669E+02
  1239   0.869990E+03   0.251372E+02   0.958056E+01   0.217335E+06   0.178098E+02
  1240   0.865443E+03   0.253484E+02   0.922002E+01   0.217044E+06   0.180526E+02
  1241   0.860941E+03   0.255581E+02   0.884261E+01   0.216753E+06   0.182955E+02
  1242   0.856483E+03   0.257662E+02   0.844856E+01   0.216462E+06   0.185384E+02
  1243   0.852062E+03   0.259725E+02   0.803802E+01   0.216172E+06   0.187812E+02
  1244   0.847686E+03   0.261771E+02   0.761113E+01   0.215883E+06   0.190238E+02
  1245   0.843354E+03   0.263796E+02   0.716826E+01   0.215594E+06   0.192664E+02
  1246   0.839075E+03   0.265802E+02   0.670956E+01   0.215306E+06   0.195087E+02
  1247   0.834840E+03   0.267787E+02   0.623528E+01   0.215019E+06   0.197508E+02
  1248   0.830657E+03   0.269750E+02   0.574563E+01   0.214732E+06   0.199927E+02
  1249   0.826518E+03   0.271689E+02   0.524083E+01   0.214446E+06   0.202343E+02
  1250   0.822439E+03   0.273605E+02   0.472115E+01   0.214160E+06   0.204755E+02
  1251   0.818405E+03   0.275496E+02   0.418686E+01   0.213875E+06   0.207164E+02
  1252   0.814422E+03   0.277362E+02   0.363827E+01   0.213591E+06   0.209569E+02
  1253   0.810499E+03   0.279202E+02   0.307570E+01   0.213307E+06   0.211969E+02
  1254   0.806628E+03   0.281016E+02   0.249944E+01   0.213024E+06   0.214365E+02
  1255   0.802816E+03   0.282802E+02   0.190982E+01   0.212741E+06   0.216757E+02
  1256   0.799064E+03   0.284560E+02   0.130713E+01   0.212459E+06   0.219143E+02
  1257   0.795371E+03   0.286290E+02   0.691689E+00   0.212178E+06   0.221524E+02
  1258   0.791738E+03   0.287991E+02   0.638024E-01   0.211897E+06   0.223899E+02
  1259   0.788156E+03   0.289661E+02  -0.576222E+00   0.211616E+06   0.226269E+02
  1260   0.784649E+03   0.291301E+02  -0.122807E+01   0.211337E+06   0.228632E+02
  1261   0.781194E+03   0.292909E+02  -0.189145E+01   0.211057E+06   0.230988E+02
  1262   0.777806E+03   0.294485E+02  -0.256604E+01   0.210779E+06   0.233338E+02
  1263   0.774484E+03   0.296028E+02  -0.325154E+01   0.210501E+06   0.235681E+02
  1264   0.771222E+03   0.297538E+02  -0.394762E+01   0.210223E+06   0.238017E+02
  1265   0.768027E+03   0.299013E+02  -0.465396E+01   0.209947E+06   0.240345E+02
  1266   0.764891E+03   0.300454E+02  -0.537020E+01   0.209670E+06   0.242665E+02
