#    L    TT             EE             BB             TE          
   787   0.247890E+04   0.183028E+02   0.935017E-01  -0.107870E+03
   788   0.248349E+04   0.180739E+02   0.936340E-01  -0.106577E+03
   789   0.248792E+04   0.178483E+02   0.937660E-01  -0.105258E+03
   790   0.249219E+04   0.176260E+02   0.938975E-01  -0.103913E+03
   791   0.249628E+04   0.174071E+02   0.940287E-01  -0.102543E+03
   792   0.250022E+04   0.171919E+02   0.941593E-01  -0.101149E+03
   793   0.250398E+04   0.169805E+02   0.942895E-01  -0.997322E+02
   794   0.250758E+04   0.167729E+02   0.944192E-01  -0.982927E+02
   795   0.251100E+04   0.165693E+02   0.945483E-01  -0.968321E+02
   796   0.251425E+04   0.163699E+02   0.946768E-01  -0.953498E+02
   797   0.251733E+04   0.161745E+02   0.948048E-01  -0.938473E+02
   798   0.252023E+04   0.159833E+02   0.949320E-01  -0.923244E+02
   799   0.252296E+04   0.157963E+02   0.950587E-01  -0.907820E+02
   800   0.252552E+04   0.156137E+02   0.951846E-01  -0.892191E+02
   801   0.252790E+04   0.154354E+02   0.953098E-01  -0.876382E+02
   802   0.253012E+04   0.152613E+02   0.954342E-01  -0.860383E+02
   803   0.253215E+04   0.150918E+02   0.955579E-01  -0.844201E+02
   804   0.253401E+04   0.149269E+02   0.956807E-01  -0.827852E+02
   805   0.253568E+04   0.147667E+02   0.958027E-01  -0.811327E+02
   806   0.253715E+04   0.146113E+02   0.959238E-01  -0.794649E+02
   807   0.253842E+04   0.144608E+02   0.960440E-01  -0.777802E+02
   808   0.253950E+04   0.143153E+02   0.961633E-01  -0.760816E+02
   809   0.254037E+04   0.141750E+02   0.962816E-01  -0.743683E+02
   810   0.254104E+04   0.140399E+02   0.963990E-01  -0.726409E+02
   811   0.254151E+04   0.139101E+02   0.965153E-01  -0.709011E+02
   812   0.254179E+04   0.137854E+02   0.966306E-01  -0.691495E+02
   813   0.254187E+04   0.136660E+02   0.967449E-01  -0.673871E+02
   814   0.254177E+04   0.135519E+02   0.968580E-01  -0.656146E+02
   815   0.254148E+04   0.134432E+02   0.969701E-01  -0.638330E+02
   816   0.254102E+04   0.133399E+02   0.970810E-01  -0.620431E+02
   817   0.254037E+04   0.132420E+02   0.971908E-01  -0.602453E+02
   818   0.253953E+04   0.131496E+02   0.972994E-01  -0.584399E+02
   819   0.253849E+04   0.130627E+02   0.974067E-01  -0.566272E+02
   820   0.253726E+04   0.129815E+02   0.975129E-01  -0.548076E+02
   821   0.253581E+04   0.129060E+02   0.976178E-01  -0.529815E+02
   822   0.253415E+04   0.128362E+02   0.977215E-01  -0.511491E+02
   823   0.253228E+04   0.127722E+02   0.978238E-01  -0.493110E+02
   824   0.253020E+04   0.127140E+02   0.979249E-01  -0.474680E+02
   825   0.252792E+04   0.126617E+02   0.980246E-01  -0.456213E+02
   826   0.252544E+04   0.126152E+02   0.981230E-01  -0.437721E+02
   827   0.252276E+04   0.125746E+02   0.982200E-01  -0.419215E+02
   828   0.251989E+04   0.125399E+02   0.983156E-01  -0.400704E+02
   829   0.251684E+04   0.125110E+02   0.984099E-01  -0.382202E+02
   830   0.251361E+04   0.124881E+02   0.985027E-01  -0.363718E+02
   831   0.251020E+04   0.124710E+02   0.985941E-01  -0.345255E+02
   832   0.250661E+04   0.124599E+02   0.986840E-01  -0.326818E+02
   833   0.250282E+04   0.124548E+02   0.987724E-01  -0.308408E+02
   834   0.249885E+04   0.124557E+02   0.988594E-01  -0.290029E+02
   835   0.249467E+04   0.124626E+02   0.989449E-01  -0.271685E+02
   836   0.249029E+04   0.124755E+02   0.990288E-01  -0.253377E+02
   837   0.248571E+04   0.124946E+02   0.991112E-01  -0.235111E+02
   838   0.248093E+04   0.125197E+02   0.991921E-01  -0.216894E+02
   839   0.247595E+04   0.125507E+02   0.992715E-01  -0.198736E+02
   840   0.247078E+04   0.125878E+02   0.993492E-01  -0.180645E+02
   841   0.246544E+04   0.126307E+02   0.994254E-01  -0.162633E+02
   842   0.245991E+04   0.126796E+02   0.995000E-01  -0.144707E+02
   843   0.245420E+04   0.127343E+02   0.995730E-01  -0.126878E+02
   844   0.244834E+04   0.127947E+02   0.996444E-01  -0.109155E+02
   845   0.244230E+04   0.128610E+02   0.997141E-01  -0.915412E+01
   846   0.243609E+04   0.129330E+02   0.997822E-01  -0.740448E+01
   847   0.242971E+04   0.130110E+02   0.998487E-01  -0.566693E+01
   848   0.242316E+04   0.130947E+02   0.999135E-01  -0.394205E+01
   849   0.241642E+04   0.131844E+02   0.999766E-01  -0.223032E+01
   850   0.240951E+04   0.132799E+02   0.100038E+00  -0.532278E+00
   851   0.240242E+04   0.133814E+02   0.100098E+00   0.115159E+01
   852   0.239515E+04   0.134886E+02   0.100156E+00   0.282081E+01
   853   0.238771E+04   0.136016E+02   0.100212E+00   0.447493E+01
   854   0.238009E+04   0.137201E+02   0.100267E+00   0.611350E+01
   855   0.237233E+04   0.138442E+02   0.100320E+00   0.773605E+01
   856   0.236441E+04   0.139737E+02   0.100372E+00   0.934216E+01
   857   0.235634E+04   0.141084E+02   0.100421E+00   0.109314E+02
   858   0.234813E+04   0.142484E+02   0.100469E+00   0.125031E+02
   859   0.233978E+04   0.143935E+02   0.100515E+00   0.140567E+02
   860   0.233128E+04   0.145439E+02   0.100560E+00   0.155913E+02
   861   0.232265E+04   0.146994E+02   0.100603E+00   0.171061E+02
   862   0.231388E+04   0.148600E+02   0.100644E+00   0.186002E+02
   863   0.230498E+04   0.150257E+02   0.100683E+00   0.200729E+02
   864   0.229595E+04   0.151966E+02   0.100720E+00   0.215233E+02
   865   0.228677E+04   0.153726E+02   0.100756E+00   0.229508E+02
   866   0.227748E+04   0.155535E+02   0.100790E+00   0.243549E+02
   867   0.226805E+04   0.157394E+02   0.100823E+00   0.257359E+02
   868   0.225850E+04   0.159301E+02   0.100854E+00   0.270934E+02
   869   0.224882E+04   0.161254E+02   0.100882E+00   0.284274E+02
   870   0.223901E+04   0.163256E+02   0.100910E+00   0.297376E+02
   871   0.222909E+04   0.165302E+02   0.100935E+00   0.310241E+02
   872   0.221904E+04   0.167392E+02   0.100959E+00   0.322867E+02
   873   0.220888E+04   0.169525E+02   0.100981E+00   0.335248E+02
   874   0.219861E+04   0.171701E+02   0.101002E+00   0.347380E+02
   875   0.218823E+04   0.173919E+02   0.101021E+00   0.359258E+02
   876   0.217775E+04   0.176177E+02   0.101038E+00   0.370876E+02
   877   0.216717E+04   0.178473E+02   0.101053E+00   0.382229E+02
   878   0.215651E+04   0.180807E+02   0.101067E+00   0.393313E+02
   879   0.214576E+04   0.183178E+02   0.101079E+00   0.404121E+02
   880   0.213493E+04   0.185586E+02   0.101090E+00   0.414650E+02
   881   0.212401E+04   0.188028E+02   0.101099E+00   0.424894E+02
   882   0.211302E+04   0.190505E+02   0.101106E+00   0.434851E+02
   883   0.210195E+04   0.193016E+02   0.101112E+00   0.444514E+02
   884   0.209080E+04   0.195560E+02   0.101116E+00   0.453879E+02
   885   0.207958E+04   0.198136E+02   0.101119E+00   0.462943E+02
   886   0.206829E+04   0.200744E+02   0.101120E+00   0.471700E+02
   887   0.205692E+04   0.203382E+02   0.101119E+00   0.480151E+02
   888   0.204550E+04   0.206051E+02   0.101117E+00   0.488294E+02
   889   0.203400E+04   0.208746E+02   0.101114E+00   0.496131E+02
   890   0.202245E+04   0.211469E+02   0.101109E+00   0.503659E+02
   891   0.201084E+04   0.214219E+02   0.101102E+00   0.510881E+02
   892   0.199918E+04   0.216993E+02   0.101094E+00   0.517795E+02
   893   0.198747E+04   0.219791E+02   0.101085E+00   0.524401E+02
   894   0.197571E+04   0.222610E+02   0.101074E+00   0.530698E+02
   895   0.196391E+04   0.225451E+02   0.101062E+00   0.536684E+02
   896   0.195207E+04   0.228311E+02   0.101048E+00   0.542359E+02
   897   0.194020E+04   0.231190E+02   0.101034E+00   0.547722E+02
   898   0.192829E+04   0.234086E+02   0.101017E+00   0.552771E+02
   899   0.191637E+04   0.236997E+02   0.101000E+00   0.557506E+02
   900   0.190441E+04   0.239923E+02   0.100981E+00   0.561925E+02
   901   0.189243E+04   0.242861E+02   0.100961E+00   0.566027E+02
   902   0.188044E+04   0.245811E+02   0.100939E+00   0.569812E+02
   903   0.186844E+04   0.248772E+02   0.100917E+00   0.573277E+02
   904   0.185643E+04   0.251743E+02   0.100893E+00   0.576424E+02
   905   0.184441E+04   0.254722E+02   0.100868E+00   0.579251E+02
   906   0.183240E+04   0.257709E+02   0.100842E+00   0.581756E+02
   907   0.182039E+04   0.260701E+02   0.100815E+00   0.583939E+02
   908   0.180838E+04   0.263698E+02   0.100786E+00   0.585800E+02
   909   0.179638E+04   0.266699E+02   0.100757E+00   0.587341E+02
   910   0.178440E+04   0.269704E+02   0.100726E+00   0.588562E+02
   911   0.177243E+04   0.272709E+02   0.100695E+00   0.589464E+02
   912   0.176048E+04   0.275716E+02   0.100662E+00   0.590047E+02
   913   0.174856E+04   0.278722E+02   0.100629E+00   0.590312E+02
   914   0.173666E+04   0.281726E+02   0.100594E+00   0.590261E+02
   915   0.172478E+04   0.284728E+02   0.100559E+00   0.589893E+02
   916   0.171294E+04   0.287726E+02   0.100523E+00   0.589211E+02
   917   0.170113E+04   0.290718E+02   0.100486E+00   0.588215E+02
   918   0.168935E+04   0.293704E+02   0.100448E+00   0.586908E+02
   919   0.167762E+04   0.296681E+02   0.100409E+00   0.585290E+02
   920   0.166592E+04   0.299650E+02   0.100369E+00   0.583362E+02
   921   0.165427E+04   0.302608E+02   0.100329E+00   0.581126E+02
   922   0.164266E+04   0.305554E+02   0.100288E+00   0.578585E+02
   923   0.163111E+04   0.308488E+02   0.100246E+00   0.575743E+02
   924   0.161961E+04   0.311409E+02   0.100203E+00   0.572602E+02
   925   0.160817E+04   0.314314E+02   0.100160E+00   0.569165E+02
   926   0.159678E+04   0.317203E+02   0.100116E+00   0.565437E+02
   927   0.158546E+04   0.320075E+02   0.100072E+00   0.561421E+02
   928   0.157421E+04   0.322929E+02   0.100027E+00   0.557118E+02
   929   0.156304E+04   0.325764E+02   0.999810E-01   0.552534E+02
   930   0.155193E+04   0.328577E+02   0.999349E-01   0.547669E+02
   931   0.154089E+04   0.331369E+02   0.998883E-01   0.542527E+02
   932   0.152994E+04   0.334138E+02   0.998412E-01   0.537109E+02
   933   0.151906E+04   0.336883E+02   0.997936E-01   0.531419E+02
   934   0.150827E+04   0.339602E+02   0.997456E-01   0.525460E+02
   935   0.149756E+04   0.342294E+02   0.996973E-01   0.519233E+02
   936   0.148694E+04   0.344959E+02   0.996486E-01   0.512742E+02
   937   0.147641E+04   0.347594E+02   0.995995E-01   0.505991E+02
   938   0.146597E+04   0.350200E+02   0.995501E-01   0.498983E+02
   939   0.145562E+04   0.352775E+02   0.995005E-01   0.491723E+02
   940   0.144537E+04   0.355317E+02   0.994506E-01   0.484213E+02
   941   0.143522E+04   0.357827E+02   0.994005E-01   0.476457E+02
   942   0.142517E+04   0.360302E+02   0.993502E-01   0.468458E+02
   943   0.141522E+04   0.362741E+02   0.992997E-01   0.460221E+02
   944   0.140538E+04   0.365145E+02   0.992491E-01   0.451751E+02
   945   0.139564E+04   0.367511E+02   0.991983E-01   0.443051E+02
   946   0.138601E+04   0.369840E+02   0.991475E-01   0.434127E+02
   947   0.137650E+04   0.372130E+02   0.990966E-01   0.424982E+02
   948   0.136710E+04   0.374380E+02   0.990457E-01   0.415622E+02
   949   0.135781E+04   0.376590E+02   0.989948E-01   0.406049E+02
   950   0.134865E+04   0.378758E+02   0.989439E-01   0.396270E+02
   951   0.133960E+04   0.380884E+02   0.988931E-01   0.386288E+02
   952   0.133067E+04   0.382966E+02   0.988423E-01   0.376108E+02
   953   0.132186E+04   0.385004E+02   0.987916E-01   0.365733E+02
   954   0.131317E+04   0.386998E+02   0.987411E-01   0.355170E+02
   955   0.130461E+04   0.388945E+02   0.986908E-01   0.344422E+02
   956   0.129617E+04   0.390845E+02   0.986406E-01   0.333493E+02
   957   0.128787E+04   0.392697E+02   0.985906E-01   0.322390E+02
   958   0.127968E+04   0.394502E+02   0.985409E-01   0.311118E+02
   959   0.127163E+04   0.396259E+02   0.984914E-01   0.299684E+02
   960   0.126372E+04   0.397967E+02   0.984423E-01   0.288094E+02
   961   0.125593E+04   0.399625E+02   0.983934E-01   0.276353E+02
   962   0.124828E+04   0.401234E+02   0.983449E-01   0.264467E+02
   963   0.124077E+04   0.402793E+02   0.982968E-01   0.252444E+02
   964   0.123340E+04   0.404301E+02   0.982490E-01   0.240287E+02
   965   0.122616E+04   0.405758E+02   0.982017E-01   0.228002E+02
   966   0.121906E+04   0.407163E+02   0.981548E-01   0.215594E+02
   967   0.121210E+04   0.408515E+02   0.981083E-01   0.203069E+02
   968   0.120528E+04   0.409814E+02   0.980624E-01   0.190431E+02
   969   0.119860E+04   0.411059E+02   0.980170E-01   0.177685E+02
   970   0.119206E+04   0.412249E+02   0.979721E-01   0.164837E+02
   971   0.118566E+04   0.413386E+02   0.979277E-01   0.151893E+02
   972   0.117940E+04   0.414466E+02   0.978839E-01   0.138858E+02
   973   0.117329E+04   0.415491E+02   0.978408E-01   0.125738E+02
   974   0.116732E+04   0.416461E+02   0.977982E-01   0.112539E+02
   975   0.116149E+04   0.417374E+02   0.977563E-01   0.992663E+01
   976   0.115580E+04   0.418232E+02   0.977151E-01   0.859253E+01
   977   0.115027E+04   0.419032E+02   0.976745E-01   0.725234E+01
   978   0.114487E+04   0.419776E+02   0.976346E-01   0.590642E+01
   979   0.113962E+04   0.420463E+02   0.975955E-01   0.455543E+01
   980   0.113451E+04   0.421092E+02   0.975570E-01   0.319988E+01
   981   0.112955E+04   0.421665E+02   0.975194E-01   0.184029E+01
   982   0.112472E+04   0.422180E+02   0.974825E-01   0.477220E+00
   983   0.112004E+04   0.422639E+02   0.974464E-01  -0.888798E+00
   984   0.111551E+04   0.423040E+02   0.974110E-01  -0.225724E+01
   985   0.111112E+04   0.423383E+02   0.973765E-01  -0.362762E+01
   986   0.110687E+04   0.423668E+02   0.973429E-01  -0.499944E+01
   987   0.110277E+04   0.423895E+02   0.973101E-01  -0.637226E+01
   988   0.109881E+04   0.424063E+02   0.972781E-01  -0.774558E+01
   989   0.109500E+04   0.424173E+02   0.972470E-01  -0.911894E+01
   990   0.109132E+04   0.424224E+02   0.972168E-01  -0.104918E+02
   991   0.108779E+04   0.424216E+02   0.971875E-01  -0.118638E+02
   992   0.108440E+04   0.424149E+02   0.971591E-01  -0.132342E+02
   993   0.108115E+04   0.424022E+02   0.971316E-01  -0.146026E+02
   994   0.107804E+04   0.423837E+02   0.971051E-01  -0.159682E+02
   995   0.107507E+04   0.423595E+02   0.970795E-01  -0.173306E+02
   996   0.107224E+04   0.423293E+02   0.970548E-01  -0.186891E+02
   997   0.106955E+04   0.422933E+02   0.970311E-01  -0.200432E+02
   998   0.106701E+04   0.422515E+02   0.970084E-01  -0.213922E+02
   999   0.106459E+04   0.422040E+02   0.969866E-01  -0.227354E+02
  1000   0.106232E+04   0.421506E+02   0.969658E-01  -0.240723E+02
  1001   0.106018E+04   0.420915E+02   0.969460E-01  -0.254022E+02
  1002   0.105817E+04   0.420265E+02   0.969272E-01  -0.267244E+02
  1003   0.105629E+04   0.419557E+02   0.969094E-01  -0.280383E+02
  1004   0.105455E+04   0.418791E+02   0.968926E-01  -0.293432E+02
  1005   0.105293E+04   0.417967E+02   0.968767E-01  -0.306385E+02
  1006   0.105143E+04   0.417087E+02   0.968619E-01  -0.319238E+02
  1007   0.105006E+04   0.416151E+02   0.968482E-01  -0.331989E+02
  1008   0.104882E+04   0.415162E+02   0.968354E-01  -0.344636E+02
  1009   0.104770E+04   0.414121E+02   0.968236E-01  -0.357176E+02
  1010   0.104670E+04   0.413029E+02   0.968129E-01  -0.369606E+02
  1011   0.104582E+04   0.411888E+02   0.968032E-01  -0.381923E+02
  1012   0.104506E+04   0.410699E+02   0.967945E-01  -0.394126E+02
  1013   0.104441E+04   0.409461E+02   0.967868E-01  -0.406209E+02
  1014   0.104388E+04   0.408175E+02   0.967802E-01  -0.418169E+02
  1015   0.104346E+04   0.406839E+02   0.967746E-01  -0.430002E+02
  1016   0.104316E+04   0.405453E+02   0.967700E-01  -0.441704E+02
  1017   0.104299E+04   0.404016E+02   0.967664E-01  -0.453271E+02
  1018   0.104291E+04   0.402527E+02   0.967638E-01  -0.464699E+02
  1019   0.104296E+04   0.400987E+02   0.967622E-01  -0.475983E+02
  1020   0.104311E+04   0.399396E+02   0.967617E-01  -0.487117E+02
  1021   0.104337E+04   0.397756E+02   0.967622E-01  -0.498095E+02
  1022   0.104374E+04   0.396068E+02   0.967636E-01  -0.508910E+02
  1023   0.104420E+04   0.394335E+02   0.967661E-01  -0.519555E+02
  1024   0.104477E+04   0.392557E+02   0.967696E-01  -0.530025E+02
  1025   0.104542E+04   0.390736E+02   0.967740E-01  -0.540311E+02
  1026   0.104617E+04   0.388874E+02   0.967795E-01  -0.550409E+02
  1027   0.104701E+04   0.386970E+02   0.967859E-01  -0.560319E+02
  1028   0.104793E+04   0.385027E+02   0.967933E-01  -0.570042E+02
  1029   0.104895E+04   0.383044E+02   0.968016E-01  -0.579578E+02
  1030   0.105005E+04   0.381021E+02   0.968110E-01  -0.588929E+02
  1031   0.105124E+04   0.378960E+02   0.968212E-01  -0.598097E+02
  1032   0.105252E+04   0.376860E+02   0.968324E-01  -0.607082E+02
  1033   0.105388E+04   0.374723E+02   0.968446E-01  -0.615884E+02
  1034   0.105533E+04   0.372549E+02   0.968576E-01  -0.624499E+02
  1035   0.105686E+04   0.370339E+02   0.968716E-01  -0.632919E+02
  1036   0.105846E+04   0.368096E+02   0.968865E-01  -0.641140E+02
  1037   0.106013E+04   0.365820E+02   0.969023E-01  -0.649155E+02
  1038   0.106188E+04   0.363512E+02   0.969189E-01  -0.656959E+02
  1039   0.106369E+04   0.361174E+02   0.969364E-01  -0.664546E+02
  1040   0.106556E+04   0.358807E+02   0.969548E-01  -0.671910E+02
  1041   0.106750E+04   0.356411E+02   0.969741E-01  -0.679050E+02
  1042   0.106950E+04   0.353985E+02   0.969941E-01  -0.685967E+02
  1043   0.107154E+04   0.351531E+02   0.970150E-01  -0.692656E+02
  1044   0.107366E+04   0.349049E+02   0.970367E-01  -0.699126E+02
  1045   0.107582E+04   0.346538E+02   0.970592E-01  -0.705369E+02
  1046   0.107804E+04   0.344000E+02   0.970825E-01  -0.711391E+02
  1047   0.108031E+04   0.341433E+02   0.971065E-01  -0.717188E+02
  1048   0.108264E+04   0.338840E+02   0.971313E-01  -0.722758E+02
  1049   0.108500E+04   0.336222E+02   0.971568E-01  -0.728094E+02
  1050   0.108742E+04   0.333583E+02   0.971830E-01  -0.733212E+02
  1051   0.108987E+04   0.330923E+02   0.972099E-01  -0.738105E+02
  1052   0.109236E+04   0.328244E+02   0.972375E-01  -0.742764E+02
  1053   0.109489E+04   0.325549E+02   0.972658E-01  -0.747192E+02
  1054   0.109746E+04   0.322840E+02   0.972947E-01  -0.751387E+02
  1055   0.110006E+04   0.320116E+02   0.973242E-01  -0.755358E+02
  1056   0.110269E+04   0.317379E+02   0.973544E-01  -0.759097E+02
  1057   0.110534E+04   0.314630E+02   0.973851E-01  -0.762597E+02
  1058   0.110802E+04   0.311869E+02   0.974164E-01  -0.765874E+02
  1059   0.111071E+04   0.309098E+02   0.974483E-01  -0.768912E+02
  1060   0.111344E+04   0.306318E+02   0.974806E-01  -0.771711E+02
  1061   0.111618E+04   0.303528E+02   0.975135E-01  -0.774287E+02
  1062   0.111894E+04   0.300731E+02   0.975469E-01  -0.776617E+02
  1063   0.112172E+04   0.297927E+02   0.975808E-01  -0.778725E+02
  1064   0.112450E+04   0.295117E+02   0.976151E-01  -0.780594E+02
  1065   0.112729E+04   0.292303E+02   0.976498E-01  -0.782226E+02
  1066   0.113010E+04   0.289484E+02   0.976849E-01  -0.783635E+02
  1067   0.113290E+04   0.286662E+02   0.977205E-01  -0.784806E+02
  1068   0.113572E+04   0.283838E+02   0.977563E-01  -0.785748E+02
  1069   0.113853E+04   0.281014E+02   0.977925E-01  -0.786459E+02
  1070   0.114134E+04   0.278190E+02   0.978291E-01  -0.786940E+02
  1071   0.114415E+04   0.275367E+02   0.978659E-01  -0.787192E+02
  1072   0.114695E+04   0.272547E+02   0.979030E-01  -0.787221E+02
  1073   0.114975E+04   0.269731E+02   0.979403E-01  -0.787020E+02
  1074   0.115253E+04   0.266920E+02   0.979779E-01  -0.786596E+02
  1075   0.115530E+04   0.264115E+02   0.980156E-01  -0.785950E+02
  1076   0.115807E+04   0.261317E+02   0.980536E-01  -0.785074E+02
  1077   0.116081E+04   0.258527E+02   0.980917E-01  -0.783983E+02
  1078   0.116354E+04   0.255747E+02   0.981299E-01  -0.782676E+02
  1079   0.116625E+04   0.252976E+02   0.981682E-01  -0.781147E+02
  1080   0.116894E+04   0.250217E+02   0.982067E-01  -0.779410E+02
  1081   0.117160E+04   0.247471E+02   0.982451E-01  -0.777450E+02
  1082   0.117424E+04   0.244737E+02   0.982836E-01  -0.775281E+02
  1083   0.117685E+04   0.242017E+02   0.983222E-01  -0.772905E+02
  1084   0.117943E+04   0.239314E+02   0.983607E-01  -0.770320E+02
  1085   0.118198E+04   0.236626E+02   0.983992E-01  -0.767534E+02
  1086   0.118450E+04   0.233955E+02   0.984376E-01  -0.764531E+02
  1087   0.118698E+04   0.231301E+02   0.984760E-01  -0.761335E+02
  1088   0.118943E+04   0.228666E+02   0.985142E-01  -0.757936E+02
  1089   0.119183E+04   0.226052E+02   0.985523E-01  -0.754336E+02
  1090   0.119419E+04   0.223457E+02   0.985903E-01  -0.750541E+02
  1091   0.119652E+04   0.220885E+02   0.986281E-01  -0.746559E+02
  1092   0.119880E+04   0.218335E+02   0.986657E-01  -0.742382E+02
  1093   0.120103E+04   0.215808E+02   0.987031E-01  -0.738024E+02
  1094   0.120321E+04   0.213307E+02   0.987402E-01  -0.733478E+02
  1095   0.120535E+04   0.210831E+02   0.987771E-01  -0.728758E+02
  1096   0.120744E+04   0.208381E+02   0.988137E-01  -0.723857E+02
  1097   0.120948E+04   0.205960E+02   0.988500E-01  -0.718781E+02
  1098   0.121147E+04   0.203566E+02   0.988860E-01  -0.713539E+02
  1099   0.121340E+04   0.201202E+02   0.989216E-01  -0.708129E+02
  1100   0.121528E+04   0.198867E+02   0.989569E-01  -0.702559E+02
  1101   0.121710E+04   0.196562E+02   0.989917E-01  -0.696820E+02
  1102   0.121886E+04   0.194289E+02   0.990262E-01  -0.690929E+02
  1103   0.122056E+04   0.192047E+02   0.990602E-01  -0.684875E+02
  1104   0.122221E+04   0.189839E+02   0.990937E-01  -0.678674E+02
  1105   0.122379E+04   0.187663E+02   0.991268E-01  -0.672325E+02
  1106   0.122531E+04   0.185521E+02   0.991594E-01  -0.665831E+02
  1107   0.122677E+04   0.183414E+02   0.991914E-01  -0.659197E+02
  1108   0.122815E+04   0.181343E+02   0.992230E-01  -0.652426E+02
  1109   0.122948E+04   0.179308E+02   0.992539E-01  -0.645522E+02
  1110   0.123074E+04   0.177309E+02   0.992843E-01  -0.638488E+02
  1111   0.123193E+04   0.175349E+02   0.993141E-01  -0.631329E+02
  1112   0.123305E+04   0.173425E+02   0.993433E-01  -0.624048E+02
  1113   0.123410E+04   0.171541E+02   0.993719E-01  -0.616650E+02
  1114   0.123508E+04   0.169696E+02   0.993998E-01  -0.609137E+02
  1115   0.123599E+04   0.167891E+02   0.994270E-01  -0.601514E+02
  1116   0.123683E+04   0.166126E+02   0.994535E-01  -0.593786E+02
  1117   0.123760E+04   0.164402E+02   0.994794E-01  -0.585955E+02
  1118   0.123830E+04   0.162719E+02   0.995045E-01  -0.578025E+02
  1119   0.123892E+04   0.161079E+02   0.995288E-01  -0.570001E+02
  1120   0.123946E+04   0.159480E+02   0.995524E-01  -0.561886E+02
  1121   0.123993E+04   0.157924E+02   0.995752E-01  -0.553684E+02
  1122   0.124032E+04   0.156412E+02   0.995973E-01  -0.545399E+02
  1123   0.124064E+04   0.154942E+02   0.996185E-01  -0.537035E+02
  1124   0.124088E+04   0.153517E+02   0.996389E-01  -0.528596E+02
  1125   0.124104E+04   0.152137E+02   0.996584E-01  -0.520085E+02
  1126   0.124111E+04   0.150800E+02   0.996771E-01  -0.511508E+02
  1127   0.124112E+04   0.149509E+02   0.996949E-01  -0.502869E+02
  1128   0.124104E+04   0.148264E+02   0.997118E-01  -0.494173E+02
  1129   0.124089E+04   0.147065E+02   0.997278E-01  -0.485424E+02
  1130   0.124066E+04   0.145911E+02   0.997429E-01  -0.476626E+02
  1131   0.124035E+04   0.144804E+02   0.997571E-01  -0.467784E+02
  1132   0.123996E+04   0.143744E+02   0.997703E-01  -0.458902E+02
  1133   0.123949E+04   0.142731E+02   0.997826E-01  -0.449984E+02
  1134   0.123894E+04   0.141765E+02   0.997939E-01  -0.441034E+02
  1135   0.123832E+04   0.140845E+02   0.998042E-01  -0.432056E+02
  1136   0.123761E+04   0.139974E+02   0.998135E-01  -0.423052E+02
  1137   0.123683E+04   0.139149E+02   0.998217E-01  -0.414029E+02
  1138   0.123596E+04   0.138372E+02   0.998290E-01  -0.404989E+02
  1139   0.123502E+04   0.137643E+02   0.998352E-01  -0.395936E+02
  1140   0.123399E+04   0.136962E+02   0.998404E-01  -0.386875E+02
  1141   0.123289E+04   0.136328E+02   0.998445E-01  -0.377811E+02
  1142   0.123170E+04   0.135742E+02   0.998476E-01  -0.368746E+02
  1143   0.123044E+04   0.135204E+02   0.998496E-01  -0.359686E+02
  1144   0.122910E+04   0.134714E+02   0.998505E-01  -0.350634E+02
  1145   0.122768E+04   0.134272E+02   0.998503E-01  -0.341594E+02
  1146   0.122618E+04   0.133877E+02   0.998490E-01  -0.332572E+02
  1147   0.122461E+04   0.133531E+02   0.998466E-01  -0.323569E+02
  1148   0.122295E+04   0.133232E+02   0.998431E-01  -0.314591E+02
  1149   0.122122E+04   0.132980E+02   0.998384E-01  -0.305641E+02
  1150   0.121941E+04   0.132776E+02   0.998327E-01  -0.296722E+02
  1151   0.121752E+04   0.132619E+02   0.998257E-01  -0.287839E+02
  1152   0.121556E+04   0.132509E+02   0.998177E-01  -0.278996E+02
  1153   0.121352E+04   0.132446E+02   0.998085E-01  -0.270196E+02
  1154   0.121141E+04   0.132430E+02   0.997981E-01  -0.261443E+02
  1155   0.120922E+04   0.132460E+02   0.997866E-01  -0.252741E+02
  1156   0.120696E+04   0.132537E+02   0.997739E-01  -0.244094E+02
  1157   0.120463E+04   0.132659E+02   0.997601E-01  -0.235504E+02
  1158   0.120223E+04   0.132827E+02   0.997451E-01  -0.226978E+02
  1159   0.119976E+04   0.133040E+02   0.997290E-01  -0.218518E+02
  1160   0.119722E+04   0.133299E+02   0.997116E-01  -0.210127E+02
  1161   0.119461E+04   0.133602E+02   0.996931E-01  -0.201810E+02
  1162   0.119194E+04   0.133950E+02   0.996734E-01  -0.193567E+02
  1163   0.118920E+04   0.134341E+02   0.996526E-01  -0.185405E+02
  1164   0.118640E+04   0.134777E+02   0.996306E-01  -0.177325E+02
  1165   0.118353E+04   0.135255E+02   0.996074E-01  -0.169331E+02
  1166   0.118060E+04   0.135777E+02   0.995830E-01  -0.161426E+02
  1167   0.117760E+04   0.136341E+02   0.995575E-01  -0.153613E+02
  1168   0.117454E+04   0.136947E+02   0.995308E-01  -0.145896E+02
  1169   0.117142E+04   0.137595E+02   0.995030E-01  -0.138278E+02
  1170   0.116824E+04   0.138282E+02   0.994740E-01  -0.130760E+02
  1171   0.116500E+04   0.139011E+02   0.994438E-01  -0.123348E+02
  1172   0.116171E+04   0.139780E+02   0.994125E-01  -0.116042E+02
  1173   0.115836E+04   0.140589E+02   0.993801E-01  -0.108848E+02
