#    L    TT             EE             BB             TE             PP             TP             EP          
   232   0.569656E+04   0.123878E+01   0.000000E+00   0.331612E+02   0.492809E-07   0.112298E-03   0.563568E-07
   233   0.568913E+04   0.128275E+01   0.000000E+00   0.348558E+02   0.490581E-07   0.111386E-03   0.707725E-07
   234   0.568109E+04   0.132865E+01   0.000000E+00   0.365531E+02   0.488369E-07   0.110481E-03   0.851662E-07
   235   0.567244E+04   0.137651E+01   0.000000E+00   0.382525E+02   0.486174E-07   0.109583E-03   0.995349E-07
   236   0.566318E+04   0.142635E+01   0.000000E+00   0.399533E+02   0.483995E-07   0.108691E-03   0.113875E-06
   237   0.565333E+04   0.147820E+01   0.000000E+00   0.416547E+02   0.481832E-07   0.107806E-03   0.128185E-06
   238   0.564287E+04   0.153207E+01   0.000000E+00   0.433560E+02   0.479684E-07   0.106928E-03   0.142459E-06
   239   0.563182E+04   0.158798E+01   0.000000E+00   0.450565E+02   0.477553E-07   0.106056E-03   0.156697E-06
   240   0.562017E+04   0.164597E+01   0.000000E+00   0.467553E+02   0.475436E-07   0.105191E-03   0.170893E-06
   241   0.560793E+04   0.170605E+01   0.000000E+00   0.484519E+02   0.473335E-07   0.104331E-03   0.185046E-06
   242   0.559511E+04   0.176824E+01   0.000000E+00   0.501453E+02   0.471249E-07   0.103479E-03   0.199152E-06
   243   0.558171E+04   0.183256E+01   0.000000E+00   0.518349E+02   0.469178E-07   0.102632E-03   0.213208E-06
   244   0.556773E+04   0.189902E+01   0.000000E+00   0.535200E+02   0.467122E-07   0.101792E-03   0.227211E-06
   245   0.555319E+04   0.196765E+01   0.000000E+00   0.551999E+02   0.465080E-07   0.100958E-03   0.241158E-06
   246   0.553808E+04   0.203845E+01   0.000000E+00   0.568738E+02   0.463052E-07   0.100130E-03   0.255046E-06
   247   0.552241E+04   0.211145E+01   0.000000E+00   0.585411E+02   0.461039E-07   0.993080E-04   0.268871E-06
   248   0.550620E+04   0.218666E+01   0.000000E+00   0.602009E+02   0.459039E-07   0.984922E-04   0.282630E-06
   249   0.548944E+04   0.226408E+01   0.000000E+00   0.618525E+02   0.457054E-07   0.976824E-04   0.296321E-06
   250   0.547214E+04   0.234374E+01   0.000000E+00   0.634953E+02   0.455082E-07   0.968786E-04   0.309940E-06
   251   0.545430E+04   0.242562E+01   0.000000E+00   0.651283E+02   0.453123E-07   0.960806E-04   0.323485E-06
   252   0.543592E+04   0.250976E+01   0.000000E+00   0.667508E+02   0.451178E-07   0.952885E-04   0.336956E-06
   253   0.541701E+04   0.259614E+01   0.000000E+00   0.683620E+02   0.449246E-07   0.945022E-04   0.350352E-06
   254   0.539757E+04   0.268479E+01   0.000000E+00   0.699611E+02   0.447327E-07   0.937216E-04   0.363675E-06
   255   0.537760E+04   0.277570E+01   0.000000E+00   0.715473E+02   0.445422E-07   0.929467E-04   0.376925E-06
   256   0.535711E+04   0.286887E+01   0.000000E+00   0.731199E+02   0.443529E-07   0.921774E-04   0.390102E-06
   257   0.533611E+04   0.296432E+01   0.000000E+00   0.746782E+02   0.441649E-07   0.914138E-04   0.403207E-06
   258   0.531461E+04   0.306203E+01   0.000000E+00   0.762212E+02   0.439781E-07   0.906557E-04   0.416241E-06
   259   0.529261E+04   0.316203E+01   0.000000E+00   0.777494E+02   0.437927E-07   0.899031E-04   0.429203E-06
   260   0.527015E+04   0.326429E+01   0.000000E+00   0.792605E+02   0.436084E-07   0.891560E-04   0.442094E-06
   261   0.524722E+04   0.336882E+01   0.000000E+00   0.807553E+02   0.434255E-07   0.884143E-04   0.454914E-06
   262   0.522384E+04   0.347563E+01   0.000000E+00   0.822323E+02   0.432437E-07   0.876780E-04   0.467665E-06
   263   0.520002E+04   0.358470E+01   0.000000E+00   0.836915E+02   0.430632E-07   0.869470E-04   0.480346E-06
   264   0.517577E+04   0.369604E+01   0.000000E+00   0.851313E+02   0.428838E-07   0.862212E-04   0.492958E-06
   265   0.515109E+04   0.380963E+01   0.000000E+00   0.865526E+02   0.427057E-07   0.855007E-04   0.505501E-06
   266   0.512599E+04   0.392547E+01   0.000000E+00   0.879532E+02   0.425288E-07   0.847853E-04   0.517976E-06
   267   0.510047E+04   0.404353E+01   0.000000E+00   0.893322E+02   0.423530E-07   0.840751E-04   0.530383E-06
   268   0.507455E+04   0.416381E+01   0.000000E+00   0.906904E+02   0.421784E-07   0.833699E-04   0.542722E-06
   269   0.504822E+04   0.428630E+01   0.000000E+00   0.920257E+02   0.420050E-07   0.826698E-04   0.554995E-06
   270   0.502149E+04   0.441098E+01   0.000000E+00   0.933386E+02   0.418327E-07   0.819746E-04   0.567202E-06
   271   0.499437E+04   0.453785E+01   0.000000E+00   0.946271E+02   0.416615E-07   0.812844E-04   0.579342E-06
   272   0.496687E+04   0.466688E+01   0.000000E+00   0.958919E+02   0.414915E-07   0.805991E-04   0.591416E-06
   273   0.493902E+04   0.479805E+01   0.000000E+00   0.971313E+02   0.413226E-07   0.799186E-04   0.603426E-06
   274   0.491080E+04   0.493134E+01   0.000000E+00   0.983464E+02   0.411548E-07   0.792429E-04   0.615370E-06
   275   0.488222E+04   0.506674E+01   0.000000E+00   0.995346E+02   0.409881E-07   0.785720E-04   0.627251E-06
   276   0.485333E+04   0.520422E+01   0.000000E+00   0.100697E+03   0.408225E-07   0.779057E-04   0.639067E-06
   277   0.482410E+04   0.534377E+01   0.000000E+00   0.101832E+03   0.406579E-07   0.772441E-04   0.650821E-06
   278   0.479456E+04   0.548536E+01   0.000000E+00   0.102938E+03   0.404944E-07   0.765871E-04   0.662511E-06
   279   0.476471E+04   0.562895E+01   0.000000E+00   0.104018E+03   0.403320E-07   0.759347E-04   0.674138E-06
   280   0.473457E+04   0.577452E+01   0.000000E+00   0.105068E+03   0.401706E-07   0.752867E-04   0.685704E-06
   281   0.470414E+04   0.592205E+01   0.000000E+00   0.106089E+03   0.400102E-07   0.746432E-04   0.697207E-06
   282   0.467344E+04   0.607150E+01   0.000000E+00   0.107081E+03   0.398509E-07   0.740042E-04   0.708650E-06
   283   0.464247E+04   0.622284E+01   0.000000E+00   0.108042E+03   0.396926E-07   0.733695E-04   0.720032E-06
   284   0.461125E+04   0.637604E+01   0.000000E+00   0.108972E+03   0.395353E-07   0.727391E-04   0.731353E-06
   285   0.457978E+04   0.653108E+01   0.000000E+00   0.109871E+03   0.393789E-07   0.721130E-04   0.742614E-06
   286   0.454807E+04   0.668790E+01   0.000000E+00   0.110739E+03   0.392236E-07   0.714911E-04   0.753816E-06
   287   0.451615E+04   0.684648E+01   0.000000E+00   0.111574E+03   0.390692E-07   0.708734E-04   0.764959E-06
   288   0.448401E+04   0.700677E+01   0.000000E+00   0.112377E+03   0.389158E-07   0.702598E-04   0.776043E-06
   289   0.445166E+04   0.716875E+01   0.000000E+00   0.113147E+03   0.387633E-07   0.696502E-04   0.787069E-06
   290   0.441913E+04   0.733237E+01   0.000000E+00   0.113884E+03   0.386118E-07   0.690448E-04   0.798037E-06
   291   0.438642E+04   0.749760E+01   0.000000E+00   0.114587E+03   0.384612E-07   0.684433E-04   0.808949E-06
   292   0.435353E+04   0.766433E+01   0.000000E+00   0.115255E+03   0.383115E-07   0.678457E-04   0.819803E-06
   293   0.432048E+04   0.783261E+01   0.000000E+00   0.115890E+03   0.381628E-07   0.672521E-04   0.830600E-06
   294   0.428728E+04   0.800237E+01   0.000000E+00   0.116489E+03   0.380149E-07   0.666623E-04   0.841342E-06
   295   0.425393E+04   0.817348E+01   0.000000E+00   0.117053E+03   0.378679E-07   0.660762E-04   0.852028E-06
   296   0.422045E+04   0.834600E+01   0.000000E+00   0.117582E+03   0.377218E-07   0.654940E-04   0.862659E-06
   297   0.418684E+04   0.851977E+01   0.000000E+00   0.118073E+03   0.375766E-07   0.649154E-04   0.873235E-06
   298   0.415311E+04   0.869482E+01   0.000000E+00   0.118529E+03   0.374322E-07   0.643405E-04   0.883757E-06
   299   0.411928E+04   0.887105E+01   0.000000E+00   0.118947E+03   0.372887E-07   0.637692E-04   0.894225E-06
   300   0.408536E+04   0.904839E+01   0.000000E+00   0.119329E+03   0.371460E-07   0.632014E-04   0.904640E-06
   301   0.405135E+04   0.922693E+01   0.000000E+00   0.119673E+03   0.370042E-07   0.626372E-04   0.915001E-06
   302   0.401727E+04   0.940643E+01   0.000000E+00   0.119981E+03   0.368631E-07   0.620765E-04   0.925304E-06
   303   0.398314E+04   0.958697E+01   0.000000E+00   0.120251E+03   0.367229E-07   0.615194E-04   0.935545E-06
   304   0.394896E+04   0.976848E+01   0.000000E+00   0.120484E+03   0.365835E-07   0.609657E-04   0.945718E-06
   305   0.391476E+04   0.995087E+01   0.000000E+00   0.120680E+03   0.364449E-07   0.604157E-04   0.955820E-06
   306   0.388052E+04   0.101342E+02   0.000000E+00   0.120837E+03   0.363071E-07   0.598692E-04   0.965845E-06
   307   0.384628E+04   0.103182E+02   0.000000E+00   0.120957E+03   0.361701E-07   0.593262E-04   0.975789E-06
   308   0.381204E+04   0.105030E+02   0.000000E+00   0.121039E+03   0.360339E-07   0.587869E-04   0.985647E-06
   309   0.377780E+04   0.106884E+02   0.000000E+00   0.121083E+03   0.358984E-07   0.582512E-04   0.995413E-06
   310   0.374357E+04   0.108744E+02   0.000000E+00   0.121089E+03   0.357638E-07   0.577191E-04   0.100508E-05
   311   0.370938E+04   0.110610E+02   0.000000E+00   0.121056E+03   0.356299E-07   0.571906E-04   0.101466E-05
   312   0.367522E+04   0.112480E+02   0.000000E+00   0.120984E+03   0.354968E-07   0.566657E-04   0.102412E-05
   313   0.364112E+04   0.114354E+02   0.000000E+00   0.120875E+03   0.353644E-07   0.561445E-04   0.103348E-05
   314   0.360707E+04   0.116232E+02   0.000000E+00   0.120726E+03   0.352327E-07   0.556269E-04   0.104272E-05
   315   0.357308E+04   0.118112E+02   0.000000E+00   0.120539E+03   0.351019E-07   0.551130E-04   0.105184E-05
   316   0.353917E+04   0.119994E+02   0.000000E+00   0.120314E+03   0.349717E-07   0.546027E-04   0.106084E-05
   317   0.350536E+04   0.121878E+02   0.000000E+00   0.120050E+03   0.348423E-07   0.540961E-04   0.106971E-05
   318   0.347164E+04   0.123762E+02   0.000000E+00   0.119748E+03   0.347137E-07   0.535933E-04   0.107845E-05
   319   0.343803E+04   0.125646E+02   0.000000E+00   0.119408E+03   0.345857E-07   0.530941E-04   0.108705E-05
   320   0.340454E+04   0.127531E+02   0.000000E+00   0.119029E+03   0.344585E-07   0.525986E-04   0.109550E-05
   321   0.337118E+04   0.129414E+02   0.000000E+00   0.118613E+03   0.343319E-07   0.521069E-04   0.110381E-05
   322   0.333795E+04   0.131294E+02   0.000000E+00   0.118158E+03   0.342061E-07   0.516189E-04   0.111197E-05
   323   0.330488E+04   0.133172E+02   0.000000E+00   0.117665E+03   0.340810E-07   0.511347E-04   0.111996E-05
   324   0.327195E+04   0.135046E+02   0.000000E+00   0.117135E+03   0.339566E-07   0.506542E-04   0.112780E-05
   325   0.323920E+04   0.136916E+02   0.000000E+00   0.116567E+03   0.338328E-07   0.501775E-04   0.113547E-05
   326   0.320661E+04   0.138782E+02   0.000000E+00   0.115961E+03   0.337098E-07   0.497046E-04   0.114297E-05
   327   0.317421E+04   0.140642E+02   0.000000E+00   0.115318E+03   0.335874E-07   0.492354E-04   0.115029E-05
   328   0.314201E+04   0.142495E+02   0.000000E+00   0.114638E+03   0.334657E-07   0.487701E-04   0.115744E-05
   329   0.311000E+04   0.144342E+02   0.000000E+00   0.113922E+03   0.333446E-07   0.483086E-04   0.116439E-05
   330   0.307821E+04   0.146180E+02   0.000000E+00   0.113169E+03   0.332243E-07   0.478509E-04   0.117116E-05
   331   0.304664E+04   0.148010E+02   0.000000E+00   0.112380E+03   0.331045E-07   0.473970E-04   0.117773E-05
   332   0.301530E+04   0.149832E+02   0.000000E+00   0.111554E+03   0.329854E-07   0.469470E-04   0.118411E-05
   333   0.298418E+04   0.151643E+02   0.000000E+00   0.110693E+03   0.328670E-07   0.465008E-04   0.119028E-05
   334   0.295331E+04   0.153443E+02   0.000000E+00   0.109797E+03   0.327492E-07   0.460585E-04   0.119624E-05
   335   0.292271E+04   0.155232E+02   0.000000E+00   0.108866E+03   0.326320E-07   0.456201E-04   0.120198E-05
   336   0.289236E+04   0.157009E+02   0.000000E+00   0.107899E+03   0.325155E-07   0.451855E-04   0.120751E-05
   337   0.286227E+04   0.158773E+02   0.000000E+00   0.106900E+03   0.323995E-07   0.447549E-04   0.121281E-05
   338   0.283247E+04   0.160524E+02   0.000000E+00   0.105866E+03   0.322842E-07   0.443281E-04   0.121789E-05
   339   0.280295E+04   0.162261E+02   0.000000E+00   0.104799E+03   0.321695E-07   0.439053E-04   0.122273E-05
   340   0.277373E+04   0.163984E+02   0.000000E+00   0.103700E+03   0.320554E-07   0.434864E-04   0.122734E-05
   341   0.274481E+04   0.165690E+02   0.000000E+00   0.102567E+03   0.319418E-07   0.430715E-04   0.123170E-05
   342   0.271619E+04   0.167381E+02   0.000000E+00   0.101403E+03   0.318289E-07   0.426605E-04   0.123582E-05
   343   0.268788E+04   0.169054E+02   0.000000E+00   0.100207E+03   0.317165E-07   0.422534E-04   0.123968E-05
   344   0.265988E+04   0.170708E+02   0.000000E+00   0.989785E+02   0.316048E-07   0.418504E-04   0.124329E-05
   345   0.263220E+04   0.172344E+02   0.000000E+00   0.977193E+02   0.314936E-07   0.414513E-04   0.124664E-05
   346   0.260485E+04   0.173960E+02   0.000000E+00   0.964287E+02   0.313829E-07   0.410562E-04   0.124973E-05
   347   0.257783E+04   0.175556E+02   0.000000E+00   0.951077E+02   0.312729E-07   0.406651E-04   0.125254E-05
   348   0.255114E+04   0.177130E+02   0.000000E+00   0.937562E+02   0.311633E-07   0.402781E-04   0.125507E-05
   349   0.252480E+04   0.178683E+02   0.000000E+00   0.923764E+02   0.310544E-07   0.398950E-04   0.125733E-05
   350   0.249880E+04   0.180213E+02   0.000000E+00   0.909676E+02   0.309459E-07   0.395160E-04   0.125930E-05
   351   0.247317E+04   0.181722E+02   0.000000E+00   0.895312E+02   0.308381E-07   0.391411E-04   0.126099E-05
   352   0.244792E+04   0.183207E+02   0.000000E+00   0.880680E+02   0.307307E-07   0.387700E-04   0.126240E-05
   353   0.242303E+04   0.184669E+02   0.000000E+00   0.865781E+02   0.306239E-07   0.384029E-04   0.126356E-05
   354   0.239852E+04   0.186107E+02   0.000000E+00   0.850636E+02   0.305176E-07   0.380394E-04   0.126446E-05
   355   0.237440E+04   0.187519E+02   0.000000E+00   0.835238E+02   0.304118E-07   0.376797E-04   0.126515E-05
   356   0.235067E+04   0.188907E+02   0.000000E+00   0.819595E+02   0.303066E-07   0.373234E-04   0.126561E-05
   357   0.232734E+04   0.190268E+02   0.000000E+00   0.803713E+02   0.302018E-07   0.369706E-04   0.126588E-05
   358   0.230440E+04   0.191603E+02   0.000000E+00   0.787601E+02   0.300976E-07   0.366211E-04   0.126597E-05
   359   0.228187E+04   0.192910E+02   0.000000E+00   0.771258E+02   0.299939E-07   0.362749E-04   0.126588E-05
   360   0.225973E+04   0.194188E+02   0.000000E+00   0.754699E+02   0.298907E-07   0.359318E-04   0.126565E-05
   361   0.223801E+04   0.195438E+02   0.000000E+00   0.737914E+02   0.297880E-07   0.355918E-04   0.126528E-05
   362   0.221669E+04   0.196657E+02   0.000000E+00   0.720922E+02   0.296858E-07   0.352546E-04   0.126478E-05
   363   0.219579E+04   0.197847E+02   0.000000E+00   0.703728E+02   0.295841E-07   0.349203E-04   0.126418E-05
   364   0.217531E+04   0.199006E+02   0.000000E+00   0.686339E+02   0.294829E-07   0.345888E-04   0.126348E-05
   365   0.215525E+04   0.200133E+02   0.000000E+00   0.668763E+02   0.293822E-07   0.342599E-04   0.126271E-05
   366   0.213562E+04   0.201229E+02   0.000000E+00   0.651009E+02   0.292820E-07   0.339335E-04   0.126188E-05
   367   0.211642E+04   0.202293E+02   0.000000E+00   0.633083E+02   0.291823E-07   0.336095E-04   0.126100E-05
   368   0.209765E+04   0.203324E+02   0.000000E+00   0.614994E+02   0.290830E-07   0.332879E-04   0.126008E-05
   369   0.207931E+04   0.204322E+02   0.000000E+00   0.596750E+02   0.289843E-07   0.329684E-04   0.125915E-05
   370   0.206141E+04   0.205286E+02   0.000000E+00   0.578357E+02   0.288860E-07   0.326511E-04   0.125822E-05
   371   0.204395E+04   0.206217E+02   0.000000E+00   0.559825E+02   0.287882E-07   0.323359E-04   0.125731E-05
   372   0.202693E+04   0.207112E+02   0.000000E+00   0.541159E+02   0.286908E-07   0.320225E-04   0.125642E-05
   373   0.201035E+04   0.207973E+02   0.000000E+00   0.522368E+02   0.285940E-07   0.317110E-04   0.125558E-05
   374   0.199421E+04   0.208800E+02   0.000000E+00   0.503461E+02   0.284975E-07   0.314012E-04   0.125479E-05
   375   0.197852E+04   0.209590E+02   0.000000E+00   0.484443E+02   0.284016E-07   0.310930E-04   0.125408E-05
   376   0.196327E+04   0.210345E+02   0.000000E+00   0.465323E+02   0.283061E-07   0.307863E-04   0.125346E-05
   377   0.194847E+04   0.211063E+02   0.000000E+00   0.446108E+02   0.282111E-07   0.304811E-04   0.125295E-05
   378   0.193411E+04   0.211743E+02   0.000000E+00   0.426806E+02   0.281165E-07   0.301771E-04   0.125255E-05
   379   0.192020E+04   0.212386E+02   0.000000E+00   0.407424E+02   0.280224E-07   0.298744E-04   0.125229E-05
   380   0.190675E+04   0.212991E+02   0.000000E+00   0.387970E+02   0.279287E-07   0.295728E-04   0.125218E-05
   381   0.189374E+04   0.213559E+02   0.000000E+00   0.368450E+02   0.278354E-07   0.292722E-04   0.125224E-05
   382   0.188119E+04   0.214086E+02   0.000000E+00   0.348874E+02   0.277426E-07   0.289725E-04   0.125248E-05
   383   0.186908E+04   0.214575E+02   0.000000E+00   0.329248E+02   0.276502E-07   0.286736E-04   0.125291E-05
   384   0.185743E+04   0.215025E+02   0.000000E+00   0.309583E+02   0.275583E-07   0.283755E-04   0.125355E-05
   385   0.184622E+04   0.215435E+02   0.000000E+00   0.289885E+02   0.274668E-07   0.280779E-04   0.125442E-05
   386   0.183546E+04   0.215807E+02   0.000000E+00   0.270164E+02   0.273757E-07   0.277808E-04   0.125553E-05
   387   0.182516E+04   0.216140E+02   0.000000E+00   0.250428E+02   0.272850E-07   0.274842E-04   0.125689E-05
   388   0.181529E+04   0.216434E+02   0.000000E+00   0.230686E+02   0.271948E-07   0.271878E-04   0.125853E-05
   389   0.180587E+04   0.216688E+02   0.000000E+00   0.210945E+02   0.271050E-07   0.268917E-04   0.126046E-05
   390   0.179690E+04   0.216904E+02   0.000000E+00   0.191214E+02   0.270156E-07   0.265956E-04   0.126268E-05
   391   0.178837E+04   0.217080E+02   0.000000E+00   0.171501E+02   0.269266E-07   0.262996E-04   0.126522E-05
   392   0.178027E+04   0.217215E+02   0.000000E+00   0.151814E+02   0.268380E-07   0.260034E-04   0.126810E-05
   393   0.177262E+04   0.217312E+02   0.000000E+00   0.132161E+02   0.267498E-07   0.257071E-04   0.127132E-05
   394   0.176540E+04   0.217368E+02   0.000000E+00   0.112549E+02   0.266620E-07   0.254104E-04   0.127490E-05
   395   0.175861E+04   0.217384E+02   0.000000E+00   0.929876E+01   0.265746E-07   0.251134E-04   0.127886E-05
   396   0.175226E+04   0.217360E+02   0.000000E+00   0.734834E+01   0.264876E-07   0.248158E-04   0.128322E-05
   397   0.174632E+04   0.217295E+02   0.000000E+00   0.540448E+01   0.264010E-07   0.245177E-04   0.128798E-05
   398   0.174082E+04   0.217190E+02   0.000000E+00   0.346792E+01   0.263148E-07   0.242188E-04   0.129316E-05
   399   0.173574E+04   0.217044E+02   0.000000E+00   0.153946E+01   0.262290E-07   0.239191E-04   0.129879E-05
   400   0.173108E+04   0.216859E+02   0.000000E+00  -0.380143E+00   0.261435E-07   0.236185E-04   0.130486E-05
   401   0.172685E+04   0.216633E+02   0.000000E+00  -0.229011E+01   0.260585E-07   0.233170E-04   0.131140E-05
   402   0.172303E+04   0.216367E+02   0.000000E+00  -0.418967E+01   0.259738E-07   0.230145E-04   0.131838E-05
   403   0.171963E+04   0.216062E+02   0.000000E+00  -0.607807E+01   0.258895E-07   0.227113E-04   0.132577E-05
