#    L    TT             EE             BB             TE             PP             TP             EP          
  1622   0.372923E+03   0.224531E+02   0.000000E+00  -0.161360E+02   0.295797E-08   0.561361E-06   0.180516E-06
  1623   0.372209E+03   0.224183E+02   0.000000E+00  -0.166131E+02   0.295483E-08   0.553662E-06   0.180258E-06
  1624   0.371532E+03   0.223808E+02   0.000000E+00  -0.170875E+02   0.295169E-08   0.546087E-06   0.179982E-06
  1625   0.370893E+03   0.223406E+02   0.000000E+00  -0.175589E+02   0.294856E-08   0.538637E-06   0.179688E-06
  1626   0.370290E+03   0.222978E+02   0.000000E+00  -0.180272E+02   0.294543E-08   0.531313E-06   0.179377E-06
  1627   0.369723E+03   0.222523E+02   0.000000E+00  -0.184922E+02   0.294230E-08   0.524115E-06   0.179048E-06
  1628   0.369193E+03   0.222042E+02   0.000000E+00  -0.189536E+02   0.293919E-08   0.517046E-06   0.178702E-06
  1629   0.368698E+03   0.221535E+02   0.000000E+00  -0.194115E+02   0.293607E-08   0.510106E-06   0.178339E-06
  1630   0.368238E+03   0.221001E+02   0.000000E+00  -0.198654E+02   0.293296E-08   0.503295E-06   0.177958E-06
  1631   0.367813E+03   0.220441E+02   0.000000E+00  -0.203154E+02   0.292986E-08   0.496616E-06   0.177561E-06
  1632   0.367422E+03   0.219856E+02   0.000000E+00  -0.207612E+02   0.292676E-08   0.490068E-06   0.177147E-06
  1633   0.367065E+03   0.219246E+02   0.000000E+00  -0.212027E+02   0.292367E-08   0.483653E-06   0.176717E-06
  1634   0.366742E+03   0.218610E+02   0.000000E+00  -0.216396E+02   0.292058E-08   0.477372E-06   0.176270E-06
  1635   0.366451E+03   0.217948E+02   0.000000E+00  -0.220719E+02   0.291749E-08   0.471226E-06   0.175807E-06
  1636   0.366193E+03   0.217262E+02   0.000000E+00  -0.224994E+02   0.291442E-08   0.465215E-06   0.175328E-06
  1637   0.365967E+03   0.216552E+02   0.000000E+00  -0.229219E+02   0.291134E-08   0.459341E-06   0.174832E-06
  1638   0.365772E+03   0.215816E+02   0.000000E+00  -0.233392E+02   0.290827E-08   0.453605E-06   0.174321E-06
  1639   0.365609E+03   0.215057E+02   0.000000E+00  -0.237513E+02   0.290521E-08   0.448008E-06   0.173793E-06
  1640   0.365476E+03   0.214275E+02   0.000000E+00  -0.241580E+02   0.290215E-08   0.442551E-06   0.173250E-06
  1641   0.365373E+03   0.213470E+02   0.000000E+00  -0.245591E+02   0.289909E-08   0.437234E-06   0.172692E-06
  1642   0.365299E+03   0.212641E+02   0.000000E+00  -0.249545E+02   0.289604E-08   0.432058E-06   0.172118E-06
  1643   0.365255E+03   0.211791E+02   0.000000E+00  -0.253440E+02   0.289300E-08   0.427026E-06   0.171529E-06
  1644   0.365239E+03   0.210918E+02   0.000000E+00  -0.257276E+02   0.288996E-08   0.422137E-06   0.170925E-06
  1645   0.365251E+03   0.210024E+02   0.000000E+00  -0.261050E+02   0.288692E-08   0.417392E-06   0.170305E-06
  1646   0.365291E+03   0.209107E+02   0.000000E+00  -0.264762E+02   0.288389E-08   0.412793E-06   0.169671E-06
  1647   0.365357E+03   0.208170E+02   0.000000E+00  -0.268411E+02   0.288086E-08   0.408341E-06   0.169022E-06
  1648   0.365449E+03   0.207212E+02   0.000000E+00  -0.271994E+02   0.287784E-08   0.404037E-06   0.168359E-06
  1649   0.365567E+03   0.206233E+02   0.000000E+00  -0.275511E+02   0.287483E-08   0.399880E-06   0.167680E-06
  1650   0.365710E+03   0.205233E+02   0.000000E+00  -0.278960E+02   0.287181E-08   0.395874E-06   0.166988E-06
  1651   0.365877E+03   0.204213E+02   0.000000E+00  -0.282341E+02   0.286881E-08   0.392017E-06   0.166281E-06
  1652   0.366069E+03   0.203175E+02   0.000000E+00  -0.285654E+02   0.286580E-08   0.388312E-06   0.165561E-06
  1653   0.366283E+03   0.202117E+02   0.000000E+00  -0.288895E+02   0.286281E-08   0.384759E-06   0.164826E-06
  1654   0.366521E+03   0.201039E+02   0.000000E+00  -0.292065E+02   0.285981E-08   0.381358E-06   0.164077E-06
  1655   0.366780E+03   0.199944E+02   0.000000E+00  -0.295162E+02   0.285683E-08   0.378109E-06   0.163315E-06
  1656   0.367060E+03   0.198831E+02   0.000000E+00  -0.298187E+02   0.285384E-08   0.375015E-06   0.162538E-06
  1657   0.367362E+03   0.197701E+02   0.000000E+00  -0.301137E+02   0.285086E-08   0.372074E-06   0.161748E-06
  1658   0.367684E+03   0.196553E+02   0.000000E+00  -0.304012E+02   0.284789E-08   0.369288E-06   0.160945E-06
  1659   0.368026E+03   0.195388E+02   0.000000E+00  -0.306811E+02   0.284492E-08   0.366658E-06   0.160127E-06
  1660   0.368386E+03   0.194208E+02   0.000000E+00  -0.309533E+02   0.284196E-08   0.364183E-06   0.159297E-06
  1661   0.368765E+03   0.193012E+02   0.000000E+00  -0.312178E+02   0.283900E-08   0.361865E-06   0.158453E-06
  1662   0.369161E+03   0.191801E+02   0.000000E+00  -0.314745E+02   0.283604E-08   0.359704E-06   0.157596E-06
  1663   0.369575E+03   0.190574E+02   0.000000E+00  -0.317233E+02   0.283309E-08   0.357701E-06   0.156726E-06
  1664   0.370006E+03   0.189334E+02   0.000000E+00  -0.319643E+02   0.283014E-08   0.355857E-06   0.155842E-06
  1665   0.370452E+03   0.188080E+02   0.000000E+00  -0.321971E+02   0.282720E-08   0.354171E-06   0.154946E-06
  1666   0.370912E+03   0.186811E+02   0.000000E+00  -0.324219E+02   0.282426E-08   0.352645E-06   0.154037E-06
  1667   0.371388E+03   0.185531E+02   0.000000E+00  -0.326386E+02   0.282133E-08   0.351280E-06   0.153115E-06
  1668   0.371878E+03   0.184237E+02   0.000000E+00  -0.328470E+02   0.281841E-08   0.350075E-06   0.152181E-06
  1669   0.372380E+03   0.182931E+02   0.000000E+00  -0.330473E+02   0.281548E-08   0.349031E-06   0.151233E-06
  1670   0.372896E+03   0.181613E+02   0.000000E+00  -0.332391E+02   0.281256E-08   0.348150E-06   0.150274E-06
  1671   0.373423E+03   0.180284E+02   0.000000E+00  -0.334227E+02   0.280965E-08   0.347431E-06   0.149302E-06
  1672   0.373961E+03   0.178944E+02   0.000000E+00  -0.335979E+02   0.280674E-08   0.346876E-06   0.148317E-06
  1673   0.374509E+03   0.177593E+02   0.000000E+00  -0.337648E+02   0.280384E-08   0.346484E-06   0.147320E-06
  1674   0.375068E+03   0.176233E+02   0.000000E+00  -0.339232E+02   0.280094E-08   0.346257E-06   0.146312E-06
  1675   0.375636E+03   0.174864E+02   0.000000E+00  -0.340732E+02   0.279804E-08   0.346195E-06   0.145291E-06
  1676   0.376213E+03   0.173487E+02   0.000000E+00  -0.342148E+02   0.279515E-08   0.346299E-06   0.144258E-06
  1677   0.376798E+03   0.172103E+02   0.000000E+00  -0.343480E+02   0.279226E-08   0.346569E-06   0.143213E-06
  1678   0.377391E+03   0.170710E+02   0.000000E+00  -0.344726E+02   0.278938E-08   0.347006E-06   0.142156E-06
  1679   0.377990E+03   0.169310E+02   0.000000E+00  -0.345889E+02   0.278650E-08   0.347611E-06   0.141088E-06
  1680   0.378595E+03   0.167905E+02   0.000000E+00  -0.346965E+02   0.278363E-08   0.348383E-06   0.140008E-06
  1681   0.379207E+03   0.166493E+02   0.000000E+00  -0.347957E+02   0.278076E-08   0.349325E-06   0.138917E-06
  1682   0.379823E+03   0.165076E+02   0.000000E+00  -0.348865E+02   0.277790E-08   0.350436E-06   0.137814E-06
  1683   0.380443E+03   0.163653E+02   0.000000E+00  -0.349686E+02   0.277504E-08   0.351716E-06   0.136700E-06
  1684   0.381067E+03   0.162225E+02   0.000000E+00  -0.350423E+02   0.277218E-08   0.353168E-06   0.135574E-06
  1685   0.381693E+03   0.160794E+02   0.000000E+00  -0.351074E+02   0.276933E-08   0.354790E-06   0.134438E-06
  1686   0.382322E+03   0.159359E+02   0.000000E+00  -0.351639E+02   0.276648E-08   0.356585E-06   0.133290E-06
  1687   0.382953E+03   0.157920E+02   0.000000E+00  -0.352121E+02   0.276364E-08   0.358551E-06   0.132131E-06
  1688   0.383585E+03   0.156479E+02   0.000000E+00  -0.352518E+02   0.276081E-08   0.360691E-06   0.130962E-06
  1689   0.384218E+03   0.155035E+02   0.000000E+00  -0.352831E+02   0.275797E-08   0.363004E-06   0.129781E-06
  1690   0.384850E+03   0.153590E+02   0.000000E+00  -0.353059E+02   0.275514E-08   0.365492E-06   0.128590E-06
  1691   0.385481E+03   0.152143E+02   0.000000E+00  -0.353204E+02   0.275232E-08   0.368155E-06   0.127388E-06
  1692   0.386111E+03   0.150696E+02   0.000000E+00  -0.353265E+02   0.274950E-08   0.370993E-06   0.126176E-06
  1693   0.386739E+03   0.149249E+02   0.000000E+00  -0.353243E+02   0.274668E-08   0.374007E-06   0.124953E-06
  1694   0.387365E+03   0.147801E+02   0.000000E+00  -0.353137E+02   0.274387E-08   0.377197E-06   0.123720E-06
  1695   0.387987E+03   0.146355E+02   0.000000E+00  -0.352949E+02   0.274107E-08   0.380565E-06   0.122477E-06
  1696   0.388606E+03   0.144909E+02   0.000000E+00  -0.352678E+02   0.273827E-08   0.384111E-06   0.121224E-06
  1697   0.389220E+03   0.143464E+02   0.000000E+00  -0.352326E+02   0.273547E-08   0.387835E-06   0.119960E-06
  1698   0.389828E+03   0.142022E+02   0.000000E+00  -0.351891E+02   0.273267E-08   0.391739E-06   0.118686E-06
  1699   0.390432E+03   0.140581E+02   0.000000E+00  -0.351376E+02   0.272988E-08   0.395822E-06   0.117403E-06
  1700   0.391029E+03   0.139145E+02   0.000000E+00  -0.350780E+02   0.272710E-08   0.400085E-06   0.116109E-06
  1701   0.391620E+03   0.137710E+02   0.000000E+00  -0.350104E+02   0.272432E-08   0.404529E-06   0.114806E-06
  1702   0.392203E+03   0.136280E+02   0.000000E+00  -0.349349E+02   0.272154E-08   0.409145E-06   0.113494E-06
  1703   0.392779E+03   0.134855E+02   0.000000E+00  -0.348517E+02   0.271877E-08   0.413927E-06   0.112172E-06
  1704   0.393346E+03   0.133434E+02   0.000000E+00  -0.347608E+02   0.271600E-08   0.418868E-06   0.110842E-06
  1705   0.393906E+03   0.132019E+02   0.000000E+00  -0.346622E+02   0.271324E-08   0.423959E-06   0.109503E-06
  1706   0.394456E+03   0.130610E+02   0.000000E+00  -0.345561E+02   0.271048E-08   0.429194E-06   0.108156E-06
  1707   0.394996E+03   0.129207E+02   0.000000E+00  -0.344424E+02   0.270773E-08   0.434564E-06   0.106802E-06
  1708   0.395526E+03   0.127811E+02   0.000000E+00  -0.343213E+02   0.270498E-08   0.440062E-06   0.105439E-06
  1709   0.396046E+03   0.126422E+02   0.000000E+00  -0.341930E+02   0.270223E-08   0.445681E-06   0.104070E-06
  1710   0.396554E+03   0.125041E+02   0.000000E+00  -0.340573E+02   0.269949E-08   0.451412E-06   0.102693E-06
  1711   0.397051E+03   0.123667E+02   0.000000E+00  -0.339145E+02   0.269675E-08   0.457250E-06   0.101311E-06
  1712   0.397536E+03   0.122301E+02   0.000000E+00  -0.337646E+02   0.269402E-08   0.463184E-06   0.999215E-07
  1713   0.398008E+03   0.120945E+02   0.000000E+00  -0.336078E+02   0.269129E-08   0.469210E-06   0.985265E-07
  1714   0.398467E+03   0.119597E+02   0.000000E+00  -0.334439E+02   0.268856E-08   0.475318E-06   0.971258E-07
  1715   0.398913E+03   0.118259E+02   0.000000E+00  -0.332734E+02   0.268584E-08   0.481501E-06   0.957199E-07
  1716   0.399346E+03   0.116932E+02   0.000000E+00  -0.330962E+02   0.268313E-08   0.487752E-06   0.943090E-07
  1717   0.399764E+03   0.115614E+02   0.000000E+00  -0.329124E+02   0.268041E-08   0.494063E-06   0.928935E-07
  1718   0.400167E+03   0.114308E+02   0.000000E+00  -0.327222E+02   0.267771E-08   0.500427E-06   0.914737E-07
  1719   0.400555E+03   0.113012E+02   0.000000E+00  -0.325255E+02   0.267500E-08   0.506835E-06   0.900498E-07
  1720   0.400928E+03   0.111727E+02   0.000000E+00  -0.323227E+02   0.267230E-08   0.513281E-06   0.886222E-07
  1721   0.401286E+03   0.110455E+02   0.000000E+00  -0.321137E+02   0.266961E-08   0.519757E-06   0.871913E-07
  1722   0.401627E+03   0.109195E+02   0.000000E+00  -0.318986E+02   0.266691E-08   0.526256E-06   0.857573E-07
  1723   0.401951E+03   0.107949E+02   0.000000E+00  -0.316778E+02   0.266423E-08   0.532769E-06   0.843206E-07
  1724   0.402260E+03   0.106714E+02   0.000000E+00  -0.314511E+02   0.266154E-08   0.539289E-06   0.828814E-07
  1725   0.402551E+03   0.105494E+02   0.000000E+00  -0.312189E+02   0.265886E-08   0.545809E-06   0.814401E-07
  1726   0.402824E+03   0.104286E+02   0.000000E+00  -0.309810E+02   0.265619E-08   0.552322E-06   0.799971E-07
  1727   0.403080E+03   0.103094E+02   0.000000E+00  -0.307378E+02   0.265352E-08   0.558818E-06   0.785525E-07
  1728   0.403317E+03   0.101915E+02   0.000000E+00  -0.304892E+02   0.265085E-08   0.565292E-06   0.771069E-07
  1729   0.403536E+03   0.100751E+02   0.000000E+00  -0.302356E+02   0.264819E-08   0.571736E-06   0.756604E-07
  1730   0.403736E+03   0.996026E+01   0.000000E+00  -0.299768E+02   0.264553E-08   0.578141E-06   0.742133E-07
  1731   0.403917E+03   0.984688E+01   0.000000E+00  -0.297131E+02   0.264287E-08   0.584501E-06   0.727661E-07
  1732   0.404079E+03   0.973505E+01   0.000000E+00  -0.294445E+02   0.264022E-08   0.590807E-06   0.713190E-07
  1733   0.404221E+03   0.962486E+01   0.000000E+00  -0.291713E+02   0.263758E-08   0.597053E-06   0.698723E-07
  1734   0.404342E+03   0.951623E+01   0.000000E+00  -0.288935E+02   0.263493E-08   0.603231E-06   0.684264E-07
  1735   0.404443E+03   0.940923E+01   0.000000E+00  -0.286113E+02   0.263229E-08   0.609333E-06   0.669816E-07
  1736   0.404525E+03   0.930394E+01   0.000000E+00  -0.283248E+02   0.262966E-08   0.615351E-06   0.655381E-07
  1737   0.404585E+03   0.920036E+01   0.000000E+00  -0.280342E+02   0.262703E-08   0.621279E-06   0.640964E-07
  1738   0.404625E+03   0.909848E+01   0.000000E+00  -0.277397E+02   0.262440E-08   0.627108E-06   0.626567E-07
  1739   0.404644E+03   0.899839E+01   0.000000E+00  -0.274414E+02   0.262178E-08   0.632831E-06   0.612193E-07
  1740   0.404643E+03   0.890008E+01   0.000000E+00  -0.271394E+02   0.261916E-08   0.638440E-06   0.597846E-07
  1741   0.404620E+03   0.880355E+01   0.000000E+00  -0.268338E+02   0.261655E-08   0.643929E-06   0.583528E-07
  1742   0.404576E+03   0.870887E+01   0.000000E+00  -0.265250E+02   0.261393E-08   0.649288E-06   0.569244E-07
  1743   0.404511E+03   0.861598E+01   0.000000E+00  -0.262128E+02   0.261133E-08   0.654512E-06   0.554996E-07
  1744   0.404423E+03   0.852502E+01   0.000000E+00  -0.258975E+02   0.260872E-08   0.659591E-06   0.540787E-07
  1745   0.404314E+03   0.843592E+01   0.000000E+00  -0.255793E+02   0.260613E-08   0.664520E-06   0.526620E-07
  1746   0.404183E+03   0.834874E+01   0.000000E+00  -0.252582E+02   0.260353E-08   0.669289E-06   0.512499E-07
  1747   0.404029E+03   0.826343E+01   0.000000E+00  -0.249342E+02   0.260094E-08   0.673892E-06   0.498427E-07
  1748   0.403853E+03   0.818011E+01   0.000000E+00  -0.246079E+02   0.259835E-08   0.678322E-06   0.484407E-07
  1749   0.403654E+03   0.809873E+01   0.000000E+00  -0.242789E+02   0.259577E-08   0.682569E-06   0.470443E-07
  1750   0.403433E+03   0.801928E+01   0.000000E+00  -0.239478E+02   0.259319E-08   0.686628E-06   0.456536E-07
  1751   0.403189E+03   0.794183E+01   0.000000E+00  -0.236145E+02   0.259061E-08   0.690490E-06   0.442691E-07
  1752   0.402923E+03   0.786639E+01   0.000000E+00  -0.232792E+02   0.258804E-08   0.694154E-06   0.428909E-07
  1753   0.402635E+03   0.779295E+01   0.000000E+00  -0.229421E+02   0.258547E-08   0.697615E-06   0.415190E-07
  1754   0.402324E+03   0.772152E+01   0.000000E+00  -0.226033E+02   0.258291E-08   0.700872E-06   0.401536E-07
  1755   0.401989E+03   0.765217E+01   0.000000E+00  -0.222630E+02   0.258035E-08   0.703922E-06   0.387947E-07
  1756   0.401633E+03   0.758482E+01   0.000000E+00  -0.219212E+02   0.257779E-08   0.706762E-06   0.374426E-07
  1757   0.401253E+03   0.751955E+01   0.000000E+00  -0.215782E+02   0.257524E-08   0.709390E-06   0.360972E-07
  1758   0.400850E+03   0.745628E+01   0.000000E+00  -0.212341E+02   0.257269E-08   0.711803E-06   0.347588E-07
  1759   0.400424E+03   0.739514E+01   0.000000E+00  -0.208890E+02   0.257015E-08   0.713998E-06   0.334273E-07
  1760   0.399976E+03   0.733606E+01   0.000000E+00  -0.205431E+02   0.256760E-08   0.715972E-06   0.321029E-07
  1761   0.399505E+03   0.727904E+01   0.000000E+00  -0.201964E+02   0.256507E-08   0.717724E-06   0.307858E-07
  1762   0.399011E+03   0.722412E+01   0.000000E+00  -0.198492E+02   0.256253E-08   0.719250E-06   0.294759E-07
  1763   0.398495E+03   0.717128E+01   0.000000E+00  -0.195016E+02   0.256000E-08   0.720548E-06   0.281735E-07
  1764   0.397955E+03   0.712053E+01   0.000000E+00  -0.191538E+02   0.255748E-08   0.721615E-06   0.268786E-07
  1765   0.397394E+03   0.707188E+01   0.000000E+00  -0.188058E+02   0.255496E-08   0.722449E-06   0.255914E-07
  1766   0.396811E+03   0.702533E+01   0.000000E+00  -0.184579E+02   0.255244E-08   0.723046E-06   0.243118E-07
  1767   0.396205E+03   0.698088E+01   0.000000E+00  -0.181102E+02   0.254992E-08   0.723405E-06   0.230402E-07
  1768   0.395578E+03   0.693853E+01   0.000000E+00  -0.177629E+02   0.254741E-08   0.723522E-06   0.217764E-07
  1769   0.394930E+03   0.689829E+01   0.000000E+00  -0.174160E+02   0.254490E-08   0.723396E-06   0.205208E-07
  1770   0.394259E+03   0.686015E+01   0.000000E+00  -0.170698E+02   0.254240E-08   0.723022E-06   0.192733E-07
  1771   0.393568E+03   0.682411E+01   0.000000E+00  -0.167243E+02   0.253990E-08   0.722400E-06   0.180340E-07
  1772   0.392854E+03   0.679016E+01   0.000000E+00  -0.163797E+02   0.253740E-08   0.721526E-06   0.168031E-07
  1773   0.392120E+03   0.675829E+01   0.000000E+00  -0.160362E+02   0.253491E-08   0.720397E-06   0.155807E-07
  1774   0.391365E+03   0.672851E+01   0.000000E+00  -0.156938E+02   0.253242E-08   0.719011E-06   0.143669E-07
  1775   0.390589E+03   0.670082E+01   0.000000E+00  -0.153526E+02   0.252994E-08   0.717365E-06   0.131618E-07
  1776   0.389792E+03   0.667520E+01   0.000000E+00  -0.150130E+02   0.252746E-08   0.715456E-06   0.119655E-07
  1777   0.388975E+03   0.665164E+01   0.000000E+00  -0.146748E+02   0.252498E-08   0.713283E-06   0.107780E-07
  1778   0.388137E+03   0.663015E+01   0.000000E+00  -0.143384E+02   0.252250E-08   0.710842E-06   0.959960E-08
  1779   0.387279E+03   0.661070E+01   0.000000E+00  -0.140037E+02   0.252003E-08   0.708131E-06   0.843028E-08
  1780   0.386402E+03   0.659330E+01   0.000000E+00  -0.136710E+02   0.251757E-08   0.705147E-06   0.727017E-08
  1781   0.385504E+03   0.657793E+01   0.000000E+00  -0.133403E+02   0.251510E-08   0.701887E-06   0.611939E-08
  1782   0.384587E+03   0.656458E+01   0.000000E+00  -0.130120E+02   0.251265E-08   0.698349E-06   0.497803E-08
  1783   0.383651E+03   0.655324E+01   0.000000E+00  -0.126858E+02   0.251019E-08   0.694530E-06   0.384620E-08
  1784   0.382696E+03   0.654390E+01   0.000000E+00  -0.123621E+02   0.250774E-08   0.690428E-06   0.272401E-08
  1785   0.381722E+03   0.653655E+01   0.000000E+00  -0.120410E+02   0.250529E-08   0.686039E-06   0.161156E-08
  1786   0.380730E+03   0.653117E+01   0.000000E+00  -0.117225E+02   0.250284E-08   0.681362E-06   0.508959E-09
  1787   0.379720E+03   0.652774E+01   0.000000E+00  -0.114069E+02   0.250040E-08   0.676394E-06  -0.583687E-09
  1788   0.378692E+03   0.652625E+01   0.000000E+00  -0.110941E+02   0.249797E-08   0.671131E-06  -0.166627E-08
  1789   0.377647E+03   0.652669E+01   0.000000E+00  -0.107844E+02   0.249553E-08   0.665572E-06  -0.273870E-08
  1790   0.376584E+03   0.652904E+01   0.000000E+00  -0.104778E+02   0.249310E-08   0.659714E-06  -0.380085E-08
  1791   0.375504E+03   0.653330E+01   0.000000E+00  -0.101744E+02   0.249067E-08   0.653553E-06  -0.485263E-08
  1792   0.374407E+03   0.653941E+01   0.000000E+00  -0.987437E+01   0.248825E-08   0.647088E-06  -0.589392E-08
  1793   0.373294E+03   0.654739E+01   0.000000E+00  -0.957783E+01   0.248583E-08   0.640317E-06  -0.692463E-08
  1794   0.372164E+03   0.655719E+01   0.000000E+00  -0.928485E+01   0.248341E-08   0.633235E-06  -0.794465E-08
